Time	Dis1	Dis2	Dis3	Dis4	Dis5	Dis6	Dis7	Acc7
51.81	-0.00525	-0.0013	-0.00375	0.0025	-0.0025	-0.00125	0.0115	-5.24995E-4
51.82	-0.00775	-0.0038	-0.01	-0.00125	-0.00125	-0.00375	0.00775	-5.9062E-4
51.83	-0.004	0.0012	-0.0075	0.00125	-0.00125	-0.00125	0.01025	-9.8437E-4
51.84	-0.00525	-0.0038	-0.0075	0.0025	-0.00125	-0.00375	0.01025	-0.001049995
51.85	-0.00525	-5.00000000000014E-5	-0.005	0.00375	-0.00375	-0.00375	0.01025	-9.8437E-4
51.86	-0.00525	-0.00505	-0.00125	0.0025	0.00125	0.0025	0.0165	-6.56245E-4
51.87	-0.00525	-0.0013	-0.00125	0.00375	-0.00375	0.00125	0.01025	-9.18745E-4
51.88	-0.009	-0.00755	-0.0075	-0.00125	-0.00375	-0.00375	0.00775	-8.5312E-4
51.89	-0.0065	-5.00000000000014E-5	-0.00625	0.0025	-0.00375	0.00125	0.01275	-5.24995E-4
51.9	-0.004	0.0012	-0.005	0.00625	0.0025	0.00125	0.01275	-0.00111562
51.91	-0.00275	0.0012	-0.0025	0.005	-0.00125	0	0.00775	-8.5312E-4
51.92	-0.00775	-0.0038	-0.0075	-0.00125	-0.00125	-0.00125	0.0065	-0.00111562
51.93	-0.00275	-5.00000000000014E-5	-0.00375	0.0025	-0.00125	0.00125	0.0065	-5.9062E-4
51.94	-0.009	-0.00255	-0.00875	0.00375	-0.00375	0	0.01275	-7.2187E-4
51.95	-2.5E-4	0.0037	-0.0025	0.005	0	0.00125	0.01025	-6.56245E-4
51.96	-0.00525	-0.0038	-0.00375	0.005	-0.0025	0	0.009	-0.00111562
51.97	-2.5E-4	-0.00255	-0.00375	0.00375	0	-0.0025	0.009	-6.562E-5
51.98	-2.5E-4	-5.00000000000014E-5	-0.00375	0.005	0.005	0.00375	0.01025	-0.001049995
51.99	-0.00275	-5.00000000000014E-5	-0.00375	0.00375	-0.00125	-0.0025	0.004	-7.87495E-4
52	-0.0015	-0.0038	-0.00625	0	0	-0.00125	0.00525	-6.56245E-4
52.01	0.006	0.00245	-0.00125	0.0075	0.0025	-0.00125	0.01025	-1.31245E-4
52.02	0.00225	0.0012	0.00125	0.00625	0.0025	-0.00125	0.00775	-0.001049995
52.03	0.0035	-0.0013	-0.0075	0.00125	-0.0025	-0.00125	0.004	-2.62495E-4
52.04	-0.00525	-0.00255	-0.00375	0.0025	0.00125	-0.00125	0.0015	-8.5312E-4
52.05	-2.5E-4	0.00245	-0.005	0.00125	-0.0025	-0.005	0.0015	-9.18745E-4
52.06	-0.00525	-0.00255	-0.00875	-0.0025	-0.0075	-0.0075	2.5E-4	-9.18745E-4
52.07	-0.00275	-0.0063	-0.00875	-0.00125	-0.00875	-0.01	-0.0035	-9.18745E-4
52.08	-0.00275	-5.00000000000014E-5	-0.00875	0	-0.00375	-0.005	0.0015	-4.5937E-4
52.09	-2.5E-4	-5.00000000000014E-5	-0.0075	-0.00125	-0.005	-0.00875	-9.99999999999999E-4	-6.562E-5
52.1	0.00225	0.0037	-0.00625	0	-0.0025	-0.00625	2.5E-4	-0.00111562
52.11	9.99999999999997E-4	-0.0013	-0.00875	0	-0.005	-0.005	-0.0035	-9.18745E-4
52.12	0.00225	0.0012	-0.01	-0.0025	-0.005	-0.01125	-0.0035	-7.87495E-4
52.13	-2.5E-4	0.0012	-0.00625	-0.00375	-0.00375	-0.0075	-0.00475	-4.5937E-4
52.14	0.0035	-0.00255	-0.00875	0	-0.005	-0.00875	-0.006	-0.00124687
52.15	0.00725	0.0062	-0.00625	0.005	-0.0025	-0.00625	-0.00225	-9.18745E-4
52.16	0.0085	0.0037	-0.0075	0.005	-0.00125	-0.0075	-0.00225	-4.5937E-4
52.17	0.0085	0.0062	-0.005	0.005	0	-0.0075	-9.99999999999999E-4	-6.56245E-4
52.18	0.00475	0.0037	-0.005	-0.00125	-0.0025	-0.00625	-0.00475	-9.18745E-4
52.19	0.00725	0.0012	-0.0075	0.00375	-0.0025	-0.00875	-0.00475	-9.18745E-4
52.2	9.99999999999997E-4	-0.0013	-0.0125	-0.005	-0.0075	-0.015	-0.0085	-0.001049995
52.21	0.00725	0.0062	-0.00875	0.00125	-0.005	-0.00875	-0.00475	-5.9062E-4
52.22	0.0035	0.00245	-0.00625	-0.00625	-0.00375	-0.0125	-0.00725	-7.87495E-4
52.23	0.0035	0.00245	-0.0075	0.0025	-0.00125	-0.00875	-0.0035	-3.93745E-4
52.24	0.006	0.0012	-0.00625	0.0025	-0.005	-0.00375	-0.00225	-3.93745E-4
52.25	9.99999999999997E-4	-5.00000000000014E-5	-0.00875	-0.0025	-0.005	-0.01125	-0.006	-7.87495E-4
52.26	0.00975	0.0062	-0.00375	0.00375	0.00125	-0.0075	-9.99999999999999E-4	-6.56245E-4
52.27	0.0085	0.00745	0	0.0075	0	0.00125	0.0015	-6.562E-5
52.28	0.0035	-5.00000000000014E-5	-0.00625	0	-0.00375	-0.0075	-0.00225	-8.5312E-4
52.29	-2.5E-4	0.0012	-0.0025	-0.00375	-0.0025	-0.00375	-0.00225	-6.56245E-4
52.3	0.006	0.00245	-0.005	-0.00125	-0.0075	-0.00625	-9.99999999999999E-4	-9.8437E-4
52.31	0.0035	0.0012	-0.005	0.005	0.00125	-0.00625	0.0015	-7.2187E-4
52.32	-2.5E-4	0.0012	-0.00625	-0.0025	-0.005	-0.005	2.5E-4	-7.2187E-4
52.33	0.00225	-0.0013	-0.00875	0.00125	-0.0025	-0.00375	-9.99999999999999E-4	-1.9687E-4
52.34	9.99999999999997E-4	0.0012	-0.0075	0.00125	0	-0.0025	-9.99999999999999E-4	-3.2812E-4
52.35	-2.5E-4	0.0012	-0.00875	0	-0.005	-0.005	0.0015	-0.001049995
52.36	0.00225	-5.00000000000014E-5	-0.0075	0.00125	-0.0025	-0.00625	0.0015	-0.00111562
52.37	-2.5E-4	0.00245	-0.00875	0.00125	-0.005	-0.005	2.5E-4	-0.001443745
52.38	-2.5E-4	-0.00505	-0.0125	-0.00125	-0.005	-0.0075	-0.00225	-0.00111562
52.39	-0.0015	-5.00000000000014E-5	-0.00875	-0.00125	-0.00375	-0.00375	0.004	-7.87495E-4
52.4	-0.004	-0.0013	-0.01	-0.00125	-0.00625	-0.00625	2.5E-4	-7.87495E-4
52.41	-0.00525	-0.00255	-0.00625	0	-0.005	-0.00625	0.00525	-7.87495E-4
52.42	-0.0065	0.00245	-0.00875	-0.0025	-0.005	-0.00625	0.004	-0.001049995
52.43	9.99999999999997E-4	0.0062	-0.00375	0.00375	0.00125	0	0.00775	-7.87495E-4
52.44	9.99999999999997E-4	-5.00000000000014E-5	-0.00875	0.0025	0	-0.0025	0.0065	-5.24995E-4
52.45	-0.0015	-5.00000000000014E-5	-0.00625	0.0075	0	0.00125	0.00775	-4.5937E-4
52.46	-0.004	-0.0013	-0.00625	0	-0.0025	0.00125	0.00775	-3.93745E-4
52.47	-0.009	-0.00255	-0.0075	-0.005	-0.00625	-0.00625	0.004	-0.001312495
52.48	-0.009	-0.00505	-0.00875	0	-0.00125	0	0.00525	-8.5312E-4
52.49	-0.004	-0.0013	-0.00625	0.00625	-0.00125	-0.00125	0.00775	-0.001181245
52.5	-0.00525	-0.00255	-0.00625	-0.00125	-0.0025	0	0.0115	-0.001049995
52.51	-0.004	-0.0013	-0.005	0.00125	-0.0025	-0.0025	0.00775	-7.87495E-4
52.52	-0.004	-0.0013	-0.00625	0.0025	-0.0025	0.0025	0.01025	-7.2187E-4
52.53	9.99999999999997E-4	0.00245	-0.00375	0.005	0.0025	-0.00125	0.0115	-6.56245E-4
52.54	-0.0015	0.0037	-0.00125	0.0075	0.00125	0.00125	0.009	-0.00111562
52.55	9.99999999999997E-4	0.00245	-0.00375	0.005	0	0.0025	0.01025	-3.2812E-4
52.56	-0.00275	-0.00505	-0.00875	0.00375	-0.00125	-0.0025	0.0065	-9.18745E-4
52.57	-0.009	-0.00505	-0.0075	0.00125	-0.00125	-0.00125	0.00775	-9.18745E-4
52.58	-2.5E-4	-0.0013	-0.00375	0.005	-0.0025	0.0025	0.014	-5.24995E-4
52.59	-0.0015	0.0012	-0.00875	0.005	0.0025	0.0025	0.00775	-3.93745E-4
52.6	-0.009	-0.00755	-0.01125	-0.005	-0.0075	-0.00625	0.0015	-0.00164062
52.61	-0.009	-0.00255	-0.0075	-0.00125	-0.0025	-0.0025	0.00275	-6.56245E-4
52.62	-0.0015	0.00245	-0.005	0.0075	0	-0.00125	0.0115	-0.001049995
52.63	-0.004	0.00245	-0.00625	0.0025	-0.0025	-0.0025	0.004	-0.00111562
52.64	-0.004	-0.0013	-0.005	0.0025	-0.0025	-0.00125	0.0065	-0.00111562
52.65	-0.004	-0.0013	-0.00625	0.00125	-0.00125	-0.00375	0.01025	-6.56245E-4
52.66	-0.004	0.0012	-0.0025	0.005	-0.0025	-0.00125	0.0065	-5.24995E-4
52.67	-0.00775	-5.00000000000014E-5	-0.00625	0	0.0025	-0.00375	0.004	-7.87495E-4
52.68	-2.5E-4	0.0012	-0.005	0	-0.00375	-0.00375	0.00525	-7.87495E-4
52.69	-0.0065	-0.0063	-0.01	-0.00125	-0.00125	-0.00625	0.00525	-0.00124687
52.7	-0.0015	0.00245	-0.00375	0.00625	0.00125	-0.00125	0.01025	-0.001443745
52.71	0.00475	0.0037	-0.00375	0.005	0.00125	0	0.009	-0.001049995
52.72	-2.5E-4	0.0037	0	0.00375	-0.00125	0	0.00525	-0.00111562
52.73	0.00725	0.0037	-0.00375	0.00625	0.00125	0.00125	0.0065	-4.5937E-4
52.74	9.99999999999997E-4	-5.00000000000014E-5	-0.0075	0.00125	-0.0025	-0.0025	0.00525	-0.001049995
52.75	0.00225	0.0062	-0.005	0.0025	0.00125	-0.00375	0.009	-5.24995E-4
52.76	0.00475	0.00245	-0.00625	0.00375	-0.0025	0	0.0065	-0.001049995
52.77	0.00475	0.0037	-0.0025	0.00125	0	-0.00375	0.0065	-6.56245E-4
52.78	0.00225	0.0037	-0.00625	0.0025	-0.00125	-0.00375	0.0015	-0.00111562
52.79	0.00225	0.0012	-0.00625	0	-0.00375	-0.00375	2.5E-4	-5.9062E-4
52.8	0.00725	0.00245	-0.00375	0.00375	-0.00125	-0.0025	0.004	-9.8437E-4
52.81	0.00225	0.0012	-0.00625	0	-0.00375	-0.005	-0.00225	-9.8437E-4
52.82	0.006	-0.00255	-0.00375	0.00375	-0.00125	-0.0025	0.004	-0.001312495
52.83	0.00475	0.00745	-0.005	0.005	0	-0.005	2.5E-4	-7.87495E-4
52.84	0.00475	0.00495	-0.00375	0.00625	0	-0.0025	-9.99999999999999E-4	-0.001181245
52.85	-0.0015	-5.00000000000014E-5	-0.01	-0.00125	-0.0025	-0.00875	-0.00475	-0.00150937
52.86	0.006	0.0037	-0.00625	0.00375	0	-0.005	-0.0035	-9.18745E-4
52.87	0.006	0.0037	-0.0075	0.0025	0	-0.00375	-9.99999999999999E-4	-0.00137812
52.88	0.0085	0.0062	-0.0075	0.00625	0	-0.00375	2.5E-4	-5.9062E-4
52.89	0.00225	0.00245	-0.0075	0	-0.005	-0.0075	-9.99999999999999E-4	-7.87495E-4
52.9	0.0085	0.0087	-0.0025	0.005	-0.0025	0	2.5E-4	-7.2187E-4
52.91	0.0085	0.00995	-0.00125	0.00625	0.00125	-0.0025	0.00275	-0.001049995
52.92	0.0035	0.00745	-0.0075	0.00375	-0.00125	-0.005	-9.99999999999999E-4	-9.8437E-4
52.93	-0.0015	0.0037	-0.00625	-0.00125	-0.005	-0.0075	-9.99999999999999E-4	-8.5312E-4
52.94	0.006	0.00745	-0.00375	0.0025	-0.00125	-0.0025	2.5E-4	-3.2812E-4
52.95	0.006	0.00245	-0.0075	0.0025	-0.00375	-0.00625	0.0015	-0.001049995
52.96	0.011	0.0062	0.00125	0.005	0	-0.0025	0.00525	-6.56245E-4
52.97	0.0035	-5.00000000000014E-5	-0.00625	0.0025	-0.0025	-0.0075	-0.0035	-8.5312E-4
52.98	0.006	0.0037	-0.00375	0.005	0	-0.00625	0.0015	-7.2187E-4
52.99	0.006	-0.00255	-0.00875	0.00625	-0.00125	-0.005	0.00275	-0.00111562
53	0.00225	-5.00000000000014E-5	-0.00625	0.00125	0	-0.00625	0.0015	-7.87495E-4
53.01	0.006	0.00495	-0.0025	0.0075	0	-0.00125	-0.00225	-0.001312495
53.02	0.00225	-5.00000000000014E-5	-0.0075	-0.00125	-0.00625	-0.0075	-9.99999999999999E-4	-8.5312E-4
53.03	0.00475	0.0012	-0.00625	0.0025	-0.00125	-0.0025	-9.99999999999999E-4	-5.24995E-4
53.04	9.99999999999997E-4	0.0012	-0.0075	0.00125	0.00125	-0.00375	0.0015	-4.5937E-4
53.05	0.006	0.0037	-0.005	0.00375	0	0	0.0015	-3.2812E-4
53.06	9.99999999999997E-4	0.0037	-0.00875	0	-0.00375	-0.0025	0.004	-7.2187E-4
53.07	-2.5E-4	-5.00000000000014E-5	-0.005	-0.00125	-0.005	-0.00375	-9.99999999999999E-4	-8.5312E-4
53.08	-2.5E-4	-0.0013	-0.00625	0.00125	-0.005	-0.00375	0.004	-6.56245E-4
53.09	-0.0015	-0.00255	-0.01	0	-0.00625	-0.00875	2.5E-4	-0.00137812
53.1	9.99999999999997E-4	0.0012	-0.005	0.005	-0.0025	0.00125	0.00525	-3.93745E-4
53.11	-0.0015	0.0012	-0.00625	0.00375	-0.0025	-0.00375	0.004	-4.5937E-4
53.12	-2.5E-4	0.0037	-0.00625	0	-0.0025	-0.00375	0.009	-8.5312E-4
53.13	-0.00275	0.00245	-0.005	0.0025	0	0	0.00275	-4.5937E-4
53.14	0.0035	0.0037	-0.00625	0.005	0.0025	0.0025	0.0065	-6.562E-5
53.15	-2.5E-4	0.0012	-0.005	0.005	-0.00125	-0.00625	0.00525	-7.87495E-4
53.16	-0.00775	-0.00505	-0.0125	-0.00125	-0.0025	-0.00375	0.00275	-9.18745E-4
53.17	-0.00525	-0.00505	-0.00625	0	-0.0025	-0.005	0.004	-8.5312E-4
53.18	0.0035	-5.00000000000014E-5	-0.0025	0.00375	0	-0.00125	0.00775	-5.24995E-4
53.19	-0.009	-0.0063	-0.01	-0.00375	-0.00625	-0.005	0.0015	-7.87495E-4
53.2	-0.00775	-0.0063	-0.01125	-0.00125	-0.00375	-0.0025	0.0065	-8.5312E-4
53.21	-0.0065	0.0037	-0.00125	0.005	0	-0.0025	0.00775	-7.87495E-4
53.22	-2.5E-4	0.00245	-0.00125	0.005	0	0.00125	0.01025	-6.562E-5
53.23	-0.00275	-0.00255	-0.0025	0.005	-0.00125	0	0.004	-7.2187E-4
53.24	-0.00775	-0.0038	-0.0075	0	-0.0025	-0.0025	0.0065	-0.001049995
53.25	-0.004	-5.00000000000014E-5	-0.00375	0.00625	0	0.0025	0.01025	-8.5312E-4
53.26	-0.0015	-0.0038	-0.00375	0.0025	0.00125	0.0025	0.0065	-5.24995E-4
53.27	-0.00775	-0.00255	-0.005	0.00125	-0.0025	-0.005	0.00775	-5.9062E-4
53.28	-0.00275	-0.00255	-0.00625	0.005	-0.0025	0	0.00525	-8.5312E-4
53.29	-0.00525	-0.00255	-0.01125	-0.00125	-0.0025	-0.0075	0.0065	-5.24995E-4
53.3	0.00225	0.00245	0.00125	0.00625	-0.00125	-0.00125	0.01025	-2.62495E-4
53.31	-0.00275	-0.00255	-0.00625	0.0025	-0.00625	-0.00625	0.00525	-9.8437E-4
53.32	-0.00275	0.0012	-0.005	0	-0.00125	-0.00375	0.004	-0.001049995
53.33	-0.004	0.0012	-0.005	0.0025	-0.0025	-0.00125	0.00525	-3.2812E-4
53.34	-0.0015	-0.00255	-0.00625	-0.00375	-0.0025	-0.005	0.0065	-8.5312E-4
53.35	-2.5E-4	0.0012	-0.00875	-0.00125	-0.00125	0	0.00775	-8.5312E-4
53.36	-2.5E-4	-5.00000000000014E-5	-0.00625	0	-0.0025	-0.0025	0.004	-0.00111562
53.37	-0.0015	-0.0038	-0.00875	0.005	-0.0025	-0.00375	0.0015	-8.5312E-4
53.38	-0.0015	-0.00255	-0.005	-0.0025	-0.00375	-0.005	2.5E-4	-9.8437E-4
53.39	-0.0015	-0.0013	-0.00625	0	-0.005	-0.0025	0.0015	-7.87495E-4
53.4	0.00225	-0.0013	-0.00625	0	0	0	0.0015	-0.001181245
53.41	0.00225	0.0012	-0.00625	0.00125	-0.00125	-0.005	-0.00225	-5.24995E-4
53.42	0.00225	0.00245	-0.00625	0.00125	-0.0025	-0.00625	0.004	-0.00111562
53.43	0.0035	-5.00000000000014E-5	-0.00125	0.005	-0.00375	-0.00625	0.0015	-9.8437E-4
53.44	-2.5E-4	-0.00255	-0.005	0.00125	-0.005	-0.0025	2.5E-4	-0.001049995
53.45	0.00225	-0.0013	-0.005	0.00375	-0.0025	-0.00125	-0.00225	-7.87495E-4
53.46	0.00475	-0.0013	-0.005	0.00125	-0.0025	-0.00625	2.5E-4	-0.001181245
53.47	0.006	0.00245	-0.00375	0.005	-0.00125	-0.00375	2.5E-4	-9.18745E-4
53.48	0.0035	0.00245	-0.00625	0.00375	-0.00375	-0.00375	-9.99999999999999E-4	-1.31245E-4
53.49	0.00225	-5.00000000000014E-5	-0.00875	-0.00125	-0.00625	-0.0075	-0.00475	-6.56245E-4
53.5	0.00475	-0.0038	-0.00625	-0.00125	-0.005	-0.0075	-0.00725	-7.2187E-4
53.51	-2.5E-4	-0.0013	-0.01125	-0.00375	-0.0075	-0.01	-0.00725	-9.18745E-4
53.52	0.0035	0.0012	-0.01	-0.00125	-0.005	-0.01	-0.00475	-0.001049995
53.53	0.006	0.0037	-0.00875	0.00375	-0.00125	-0.0075	-0.006	-5.9062E-4
53.54	0.006	-0.0013	-0.00875	-0.00375	-0.00625	-0.0125	-0.00475	-0.001049995
53.55	9.99999999999997E-4	0.0012	-0.01375	-0.0025	-0.00375	-0.00875	-0.00475	-0.00111562
53.56	0.00975	0.00245	-0.00625	0	0	-0.00375	-9.99999999999999E-4	-2.62495E-4
53.57	0.006	0.0037	-0.00375	0.0075	0	0	-9.99999999999999E-4	-8.5312E-4
53.58	0.006	0.0012	-0.00625	0.00375	-0.0025	-0.00625	-0.0035	-2.62495E-4
53.59	-2.5E-4	-5.00000000000014E-5	-0.00875	-0.00375	-0.00375	-0.00625	-0.006	-6.56245E-4
53.6	0.0035	0.0012	-0.00625	0.00125	-0.005	-0.00875	-9.99999999999999E-4	-8.5312E-4
53.61	0.00225	0.0012	-0.0075	0.00125	-0.005	-0.0075	2.5E-4	-9.8437E-4
53.62	0.006	0.0012	-0.00375	0	-0.00125	-0.005	-9.99999999999999E-4	-0.00124687
53.63	9.99999999999997E-4	-0.0013	-0.005	-0.00125	-0.00625	-0.00625	-0.0035	-4.5937E-4
53.64	0.00225	-5.00000000000014E-5	-0.0075	0.005	-0.00375	-0.0075	-9.99999999999999E-4	-6.56245E-4
53.65	-2.5E-4	0.00245	-0.00625	0	-0.00125	-0.0025	-9.99999999999999E-4	-4.5937E-4
53.66	0.00225	-0.0013	-0.0075	0.00375	-0.005	-0.0075	-9.99999999999999E-4	-8.5312E-4
53.67	-0.0015	-0.00255	-0.0075	0.0025	-0.005	-0.0025	-0.00225	-7.87495E-4
53.68	-2.5E-4	-0.0013	-0.0075	0	-0.0025	-0.00125	0.00275	-6.56245E-4
53.69	0.0035	0.0037	-0.005	0.005	0	0	0.0065	-7.2187E-4
53.7	0.0035	-5.00000000000014E-5	-0.00375	0.00375	-0.00125	-0.00125	0.009	-7.87495E-4
53.71	9.99999999999997E-4	0.00245	-0.00375	0.00125	-0.0025	-0.00625	0.00275	-7.2187E-4
53.72	-0.00275	-0.0013	-0.0075	0.00125	-0.005	-0.00625	0.00275	-6.56245E-4
53.73	-0.004	-0.0013	-0.00875	0.00125	-0.0075	-0.00375	0.0015	-0.001181245
53.74	-0.004	-0.00505	-0.01125	0.00125	-0.0075	-0.01	0.004	-7.87495E-4
53.75	-2.5E-4	0.0012	-0.00375	0.00125	-0.00375	-0.0025	0.00525	-5.24995E-4
53.76	-0.0015	-0.0013	-0.005	0.0025	-0.005	-0.00125	0.009	-9.18745E-4
53.77	9.99999999999997E-4	0.0012	-0.00375	0.005	-0.00125	0.00125	0.00775	-5.9062E-4
53.78	-0.00275	-5.00000000000014E-5	-0.00375	0.005	0	-0.00125	0.0065	-1.9687E-4
53.79	-0.00525	-0.00255	-0.00625	0	-0.00625	-0.00625	0.004	-3.93745E-4
53.8	-0.00525	0.0037	-0.00375	0.00625	-0.00125	-0.0025	0.00775	-5.24995E-4
53.81	-0.004	-0.0013	-0.0025	0.0025	-0.0025	-0.00125	0.00525	-7.2187E-4
53.82	-0.0015	-0.0013	-0.01	0	0	-0.00125	0.00775	-2.62495E-4
53.83	-0.0065	-5.00000000000014E-5	-0.00375	0.00375	-0.0025	-0.0025	0.009	-7.2187E-4
53.84	-0.004	-5.00000000000014E-5	-0.005	0.0025	-0.005	-0.00125	0.009	-7.2187E-4
53.85	-0.00275	-0.0038	-0.00625	0.0025	-0.00125	-0.00125	0.0065	-9.8437E-4
53.86	-0.00525	-5.00000000000014E-5	-0.00375	0.005	-0.00375	0	0.009	-7.87495E-4
53.87	-0.00275	0.0012	-0.00375	0.005	-0.0025	0.0025	0.0115	-7.2187E-4
53.88	-0.00275	0.0012	-0.00625	0.005	0	0.00125	0.01275	-5.24995E-4
53.89	-2.5E-4	0.0037	-0.00125	0.00375	-0.0025	0.00125	0.01275	-9.18745E-4
53.9	-0.00525	-0.00255	-0.00875	-0.00375	-0.0025	-0.00375	0.00275	-7.2187E-4
53.91	-0.00525	0.0012	-0.005	0	-0.0025	0.00125	0.00775	-0.001049995
53.92	-0.004	-0.0063	-0.0125	0	-0.005	-0.0075	0.0015	-0.001181245
53.93	-0.004	0.00245	-0.01	0.00375	-0.00375	0.00375	0.00775	-5.24995E-4
53.94	-0.004	-0.00255	-0.00625	0	-0.0025	-0.005	0.004	-0.001181245
53.95	-0.00275	0.0012	-0.0025	0	-0.00125	-0.00375	0.0015	-7.2187E-4
53.96	-0.004	-0.00255	-0.00625	0	-0.00125	-0.00125	0.00525	-6.56245E-4
53.97	-2.5E-4	0.00245	-0.005	0.0025	-0.0025	0.0025	0.00525	-5.24995E-4
53.98	-0.0015	-0.0013	-0.01	0.0025	-0.00125	-0.00625	2.5E-4	-7.2187E-4
53.99	0.0035	0.0012	-0.005	-0.00125	-0.00375	-0.005	0.004	-9.8437E-4
54	0.00225	-0.00255	-0.00625	0.00375	-0.0025	-0.00375	-9.99999999999999E-4	-4.5937E-4
54.01	-2.5E-4	-0.0038	-0.0075	-0.0025	0.00125	-0.00625	0.0015	-6.56245E-4
54.02	-0.0015	-0.00255	-0.00875	0	-0.00375	-0.00375	-0.0035	-0.001049995
54.03	-0.0015	-0.0013	-0.0075	0	-0.0025	-0.00625	-9.99999999999999E-4	-5.9062E-4
54.04	0.00225	-5.00000000000014E-5	-0.01125	0	-0.0075	-0.0075	-0.006	-8.5312E-4
54.05	-2.5E-4	-0.00505	-0.01	-0.00625	-0.0025	-0.01	-0.00225	-7.87495E-4
54.06	-2.5E-4	-0.0013	-0.00625	-0.00125	-0.005	-0.00375	-0.006	-3.2812E-4
54.07	0.0085	0.00495	-0.0025	0.0025	-0.00125	-0.00125	2.5E-4	-1.31245E-4
54.08	0.0085	0.0037	-0.00125	0.00375	-0.005	-0.00375	-9.99999999999999E-4	-7.2187E-4
54.09	0.00475	0.0037	-0.00875	-0.00125	-0.005	-0.00625	-0.0035	-6.56245E-4
54.1	0.011	0.0062	-0.00125	0.005	0	-0.0025	2.5E-4	-1.31245E-4
54.11	0.006	0.00245	-0.0025	0.00375	0.0025	-0.0025	0.0015	-0.001049995
54.12	0.00475	0.00245	-0.005	0.00375	-0.0025	-0.01	-9.99999999999999E-4	-5.24995E-4
54.13	0.00975	0.0037	-0.00125	0.00125	-0.0025	-0.0025	-0.00225	-6.56245E-4
54.14	0.006	-5.00000000000014E-5	-0.00875	0.0025	-0.0075	-0.0075	-0.00475	-5.24995E-4
54.15	0.006	0.0062	-0.00375	0.00375	-0.00125	-0.0025	2.5E-4	-1.9687E-4
54.16	0.0085	0.00495	-0.00625	-0.0025	-0.0075	-0.0075	-9.99999999999999E-4	-9.18745E-4
54.17	0.0035	0.00245	-0.00375	0.0025	-0.00125	-0.0075	-0.00225	-5.24995E-4
54.18	0.006	0.0037	-0.0075	0.005	0.00375	-0.00375	0.0015	-9.8437E-4
54.19	0.006	0.0012	-0.005	0	-0.00375	-0.005	2.5E-4	-2.62495E-4
54.2	0.006	0.00245	-0.00125	0.00125	-0.00125	-0.00625	-9.99999999999999E-4	-5.9062E-4
54.21	0.00475	0.00495	-0.00125	0.00375	0.00125	-0.00375	0.0015	-3.2812E-4
54.22	0.0035	0.0012	-0.0075	0.00625	-0.0025	-0.00625	2.5E-4	-8.5312E-4
54.23	0.006	0.0062	-0.0025	0.005	0.00125	-0.00375	0.0015	-4.5937E-4
54.24	0.0035	-0.00505	-0.0125	-0.00125	-0.00625	-0.0075	-0.0035	-4.5937E-4
54.25	0.00225	-5.00000000000014E-5	-0.005	0.005	-0.0025	-0.00125	0.00525	-8.5312E-4
54.26	9.99999999999997E-4	0.0012	-0.0075	-0.0025	-0.00625	-0.0075	-9.99999999999999E-4	-5.9062E-4
54.27	-2.5E-4	-0.0038	-0.0075	0	-0.00375	-0.00625	-9.99999999999999E-4	-9.18745E-4
54.28	0.0035	0.0037	-0.00125	0.005	0	-0.0025	0.0065	-3.93745E-4
54.29	0.00225	0.0062	-0.00125	0.00625	0.0025	0	0.0065	-5.9062E-4
54.3	0.00475	-5.00000000000014E-5	-0.005	0.005	0	0.00125	0.00525	-4.5937E-4
54.31	0.00225	0.00245	-0.00625	0.00375	-0.0025	-0.00375	0.0065	-8.5312E-4
54.32	-0.00275	0.0012	-0.005	0.00125	-0.005	-0.0025	0.00525	-5.9062E-4
54.33	-0.0015	-5.00000000000014E-5	-0.00625	0.0025	-0.0025	-0.0025	0.00275	-9.18745E-4
54.34	-0.0015	0.0012	-0.00875	0	-0.0025	-0.0025	0.0065	-6.56245E-4
54.35	-2.5E-4	0.00245	-0.00625	0.00375	0.00125	0.00375	0.009	-0.001049995
54.36	-0.0015	0.0012	-0.00625	0.0025	-0.00125	-0.00125	0.0115	-8.5312E-4
54.37	-0.0015	0.0012	-0.0075	0.00125	0	-0.00375	0.00275	-6.56245E-4
54.38	-0.00525	-5.00000000000014E-5	-0.00375	-0.00125	-0.0025	-0.0025	0.0065	-0.00124687
54.39	-2.5E-4	0.00245	-0.00375	0.00125	0.00125	0.00125	0.01025	-2.62495E-4
54.4	-0.004	-0.00255	-0.005	0.00125	-0.00625	-0.00375	0.00525	-0.001049995
54.41	-0.00525	-0.00505	-0.00875	0.0025	-0.0025	-0.00375	0.0015	-7.87495E-4
54.42	0.00225	0.00245	-0.00125	0.00625	0	0.00125	0.01025	-6.56245E-4
54.43	-0.0065	-0.0038	-0.0075	0.00125	-0.0025	-0.005	0.0065	-0.00124687
54.44	-0.00775	-0.0013	-0.01	-0.00125	-0.00625	-0.0025	0.00775	-6.56245E-4
54.45	-0.01025	-0.0038	-0.01125	-0.00125	-0.00625	-0.00625	0.00525	-9.18745E-4
54.46	-0.0065	-0.0038	-0.00875	0.00125	-0.00375	-0.00125	0.009	-9.18745E-4
54.47	-0.004	0.0012	-0.00625	0.005	-0.00125	-0.00125	0.01025	-5.9062E-4
54.48	-0.00275	-0.00255	-0.00375	0.00375	-0.0025	-0.00125	0.00525	-0.00137812
54.49	-0.00275	-0.0038	-0.0025	0.00125	0.00125	-0.00125	0.00525	-0.001049995
