Time	Dis1	Dis2	Dis3	Dis4	Dis5	Dis6	Dis7	Acc7
246.09	-1.47875	-1.15125	-0.47875	-0.7875	-0.6825	-0.44625	-0.0875	6.5625E-4
246.1	-1.47625	-1.15125	-0.47625	-0.7875	-0.68625	-0.45	-0.08875	1.96875E-4
246.11	-1.47875	-1.14875	-0.48	-0.78625	-0.68125	-0.44625	-0.085	5.25E-4
246.12	-1.4775	-1.1525	-0.4775	-0.7875	-0.6875	-0.44625	-0.08625	1.96875E-4
246.13	-1.48	-1.15	-0.4775	-0.785	-0.68125	-0.445	-0.08875	2.625E-4
246.14	-1.4775	-1.15125	-0.48	-0.78625	-0.6875	-0.4425	-0.08375	-1.3125E-4
246.15	-1.4825	-1.15625	-0.485	-0.79375	-0.69125	-0.45375	-0.09375	-5.25E-4
246.16	-1.485	-1.155	-0.4825	-0.79625	-0.6875	-0.44875	-0.0875	-3.9375E-4
246.17	-1.4825	-1.1575	-0.4825	-0.7925	-0.69	-0.44625	-0.08625	2.625E-4
246.18	-1.47875	-1.15125	-0.48	-0.7875	-0.685	-0.44625	-0.0875	-1.3125E-4
246.19	-1.475	-1.14625	-0.47875	-0.78625	-0.68375	-0.44375	-0.085	8.53125E-4
246.2	-1.47875	-1.15125	-0.48	-0.7875	-0.68375	-0.44625	-0.08625	5.90625E-4
246.21	-1.47875	-1.15125	-0.48125	-0.79	-0.68375	-0.4475	-0.0775	4.59375E-4
246.22	-1.47875	-1.15375	-0.48125	-0.79	-0.68375	-0.4425	-0.0875	6.5625E-5
246.23	-1.48125	-1.155	-0.48125	-0.79125	-0.68875	-0.45375	-0.08625	6.5625E-5
246.24	-1.48375	-1.155	-0.48375	-0.79125	-0.6875	-0.455	-0.08875	-1.96875E-4
246.25	-1.4775	-1.15125	-0.475	-0.78375	-0.68625	-0.44375	-0.08625	6.5625E-5
246.26	-1.4825	-1.1525	-0.4825	-0.79	-0.6875	-0.45	-0.0875	6.5625E-5
246.27	-1.48125	-1.15375	-0.4825	-0.79125	-0.6875	-0.45	-0.08875	4.59375E-4
246.28	-1.4825	-1.155	-0.47875	-0.78875	-0.6875	-0.44625	-0.08625	-1.3125E-4
246.29	-1.48	-1.15125	-0.47875	-0.78875	-0.685	-0.44875	-0.08625	2.625E-4
246.3	-1.475	-1.15125	-0.47625	-0.7875	-0.6825	-0.44375	-0.08625	-1.96875E-4
246.31	-1.4775	-1.1525	-0.48	-0.7925	-0.68375	-0.4475	-0.08375	1.084202E-19
246.32	-1.48	-1.15125	-0.47625	-0.7875	-0.68125	-0.4475	-0.08375	-3.28125E-4
246.33	-1.4775	-1.1475	-0.475	-0.78625	-0.68375	-0.44375	-0.08125	4.59375E-4
246.34	-1.47875	-1.1525	-0.4775	-0.79	-0.68375	-0.445	-0.08875	5.90625E-4
246.35	-1.4825	-1.1525	-0.48	-0.7925	-0.6875	-0.44625	-0.0875	-2.625E-4
246.36	-1.48375	-1.16	-0.47875	-0.79375	-0.6875	-0.44875	-0.08875	-7.875E-4
246.37	-1.4775	-1.1525	-0.47625	-0.7875	-0.6825	-0.4425	-0.08125	3.9375E-4
246.38	-1.48	-1.1525	-0.48	-0.79	-0.685	-0.44875	-0.085	1.96875E-4
246.39	-1.48375	-1.155	-0.47875	-0.79125	-0.685	-0.4475	-0.08875	-1.96875E-4
246.4	-1.48125	-1.15625	-0.48	-0.79	-0.68375	-0.44625	-0.0875	1.3125E-4
246.41	-1.48	-1.15625	-0.4825	-0.7875	-0.68125	-0.45	-0.085	5.25E-4
246.42	-1.48375	-1.1575	-0.4825	-0.7925	-0.69	-0.45375	-0.08875	1.084202E-19
246.43	-1.47625	-1.15125	-0.47875	-0.78875	-0.6825	-0.4475	-0.0825	4.59375E-4
246.44	-1.4825	-1.155	-0.48	-0.79	-0.6875	-0.45125	-0.0875	-4.59375E-4
246.45	-1.47875	-1.1525	-0.48125	-0.78875	-0.685	-0.445	-0.0875	-6.5625E-5
246.46	-1.48375	-1.1525	-0.4825	-0.7925	-0.6875	-0.4475	-0.08875	-1.96875E-4
246.47	-1.48375	-1.15625	-0.4825	-0.7925	-0.69125	-0.4475	-0.08875	-2.625E-4
246.48	-1.47875	-1.155	-0.48	-0.79	-0.69125	-0.445	-0.0875	1.96875E-4
246.49	-1.4775	-1.15125	-0.4775	-0.78875	-0.68375	-0.4475	-0.08375	4.59375E-4
246.5	-1.48125	-1.1525	-0.4825	-0.7925	-0.69125	-0.45375	-0.08875	1.96875E-4
246.51	-1.48125	-1.15125	-0.4775	-0.7875	-0.69	-0.44625	-0.085	4.59375E-4
246.52	-1.48	-1.15375	-0.4775	-0.78625	-0.685	-0.4475	-0.08875	-1.96875E-4
246.53	-1.4775	-1.15375	-0.47875	-0.7875	-0.68625	-0.445	-0.085	1.3125E-4
246.54	-1.47	-1.1475	-0.475	-0.785	-0.67875	-0.44	-0.08	7.21875E-4
246.55	-1.48	-1.1525	-0.47625	-0.7875	-0.68875	-0.445	-0.0825	1.084202E-19
246.56	-1.4775	-1.15375	-0.47875	-0.7875	-0.685	-0.44875	-0.08375	1.96875E-4
246.57	-1.48375	-1.15375	-0.48	-0.79	-0.68875	-0.45125	-0.0875	6.5625E-5
246.58	-1.4825	-1.14875	-0.48	-0.79	-0.685	-0.4475	-0.0875	-1.3125E-4
246.59	-1.48125	-1.155	-0.47875	-0.795	-0.6875	-0.4475	-0.0875	-6.5625E-5
246.6	-1.48375	-1.15375	-0.48375	-0.79375	-0.68375	-0.4475	-0.09125	2.625E-4
246.61	-1.485	-1.15625	-0.4875	-0.795	-0.68875	-0.45	-0.08875	-1.3125E-4
246.62	-1.4825	-1.155	-0.4825	-0.7925	-0.6875	-0.45125	-0.0925	-1.3125E-4
246.63	-1.485	-1.1525	-0.48	-0.79125	-0.6875	-0.45	-0.08875	7.21875E-4
246.64	-1.48375	-1.15625	-0.4825	-0.79375	-0.69	-0.44875	-0.09	3.28125E-4
246.65	-1.48375	-1.16	-0.485	-0.79625	-0.68875	-0.44875	-0.09	2.625E-4
246.66	-1.47875	-1.1525	-0.48	-0.78875	-0.68625	-0.44875	-0.0875	1.96875E-4
246.67	-1.47875	-1.155	-0.48	-0.7875	-0.68375	-0.44625	-0.08625	3.28125E-4
246.68	-1.48	-1.155	-0.48	-0.7925	-0.68625	-0.45125	-0.09	1.084202E-19
246.69	-1.4775	-1.15625	-0.47875	-0.79	-0.6825	-0.4475	-0.085	1.96875E-4
246.7	-1.48125	-1.15375	-0.48	-0.79	-0.685	-0.44875	-0.09	2.625E-4
246.71	-1.4825	-1.155	-0.4825	-0.79125	-0.6875	-0.45125	-0.0875	3.9375E-4
246.72	-1.48125	-1.1525	-0.48	-0.7875	-0.685	-0.44625	-0.08375	3.28125E-4
246.73	-1.48	-1.155	-0.4775	-0.79	-0.68875	-0.44875	-0.08875	5.90625E-4
246.74	-1.485	-1.1575	-0.48375	-0.79125	-0.6875	-0.45	-0.09	1.96875E-4
246.75	-1.47875	-1.15625	-0.48125	-0.79	-0.68375	-0.4475	-0.08375	2.625E-4
246.76	-1.47875	-1.15	-0.4775	-0.78625	-0.68	-0.4475	-0.085	3.9375E-4
246.77	-1.48375	-1.155	-0.485	-0.79	-0.68875	-0.4525	-0.09375	-6.5625E-5
246.78	-1.48375	-1.1575	-0.47875	-0.79375	-0.6875	-0.4525	-0.08875	3.28125E-4
246.79	-1.48	-1.15375	-0.48	-0.78875	-0.68375	-0.44625	-0.08125	1.96875E-4
246.8	-1.47875	-1.1525	-0.4725	-0.79	-0.68125	-0.44875	-0.08375	2.625E-4
246.81	-1.48375	-1.1525	-0.48125	-0.7925	-0.68875	-0.45125	-0.08875	6.5625E-5
246.82	-1.48125	-1.15625	-0.48375	-0.7925	-0.68625	-0.4475	-0.0875	3.28125E-4
246.83	-1.48375	-1.16	-0.48375	-0.79	-0.68875	-0.44875	-0.08875	-6.5625E-5
246.84	-1.4825	-1.15375	-0.48125	-0.79125	-0.69	-0.445	-0.0875	3.28125E-4
246.85	-1.4825	-1.15625	-0.4775	-0.79	-0.68625	-0.445	-0.085	5.25E-4
246.86	-1.48	-1.15375	-0.47875	-0.7875	-0.6825	-0.44875	-0.08375	2.625E-4
246.87	-1.48125	-1.1525	-0.48125	-0.78875	-0.68375	-0.4475	-0.08375	3.28125E-4
246.88	-1.4825	-1.15	-0.47875	-0.78125	-0.68375	-0.445	-0.08625	4.59375E-4
246.89	-1.48125	-1.15375	-0.48	-0.78875	-0.68375	-0.4475	-0.09125	-3.9375E-4
246.9	-1.48375	-1.15625	-0.48375	-0.79625	-0.69	-0.45125	-0.08875	1.084202E-19
246.91	-1.4775	-1.15125	-0.4775	-0.79	-0.6825	-0.44375	-0.08125	5.90625E-4
246.92	-1.48375	-1.155	-0.48375	-0.7875	-0.685	-0.44875	-0.08625	4.59375E-4
246.93	-1.4825	-1.15625	-0.4825	-0.79625	-0.68625	-0.45125	-0.0925	1.3125E-4
246.94	-1.4825	-1.15625	-0.4825	-0.795	-0.68625	-0.44875	-0.08375	-2.625E-4
246.95	-1.475	-1.15	-0.48	-0.7875	-0.6825	-0.44375	-0.08625	7.21875E-4
246.96	-1.48	-1.1525	-0.4775	-0.7975	-0.68375	-0.44875	-0.08375	6.5625E-5
246.97	-1.4825	-1.15625	-0.47875	-0.78875	-0.68375	-0.44875	-0.08625	6.5625E-5
246.98	-1.4775	-1.14875	-0.4775	-0.785	-0.68125	-0.445	-0.085	6.5625E-5
246.99	-1.47875	-1.15125	-0.4775	-0.79	-0.68125	-0.445	-0.0825	4.59375E-4
247	-1.4825	-1.155	-0.47875	-0.79125	-0.685	-0.445	-0.08625	3.28125E-4
247.01	-1.48125	-1.15125	-0.48375	-0.7925	-0.685	-0.4525	-0.08375	3.28125E-4
247.02	-1.4825	-1.15125	-0.48125	-0.7875	-0.685	-0.44375	-0.08375	3.9375E-4
247.03	-1.48	-1.15	-0.4775	-0.785	-0.68125	-0.44375	-0.08625	4.59375E-4
247.04	-1.4775	-1.15125	-0.48	-0.79	-0.68375	-0.4475	-0.08375	5.25E-4
247.05	-1.485	-1.15625	-0.4825	-0.79375	-0.68875	-0.44375	-0.0875	3.9375E-4
247.06	-1.48	-1.15375	-0.48	-0.7925	-0.68375	-0.44875	-0.0875	3.9375E-4
247.07	-1.48375	-1.15	-0.47875	-0.7875	-0.6875	-0.44375	-0.0875	-1.96875E-4
247.08	-1.48125	-1.1575	-0.4825	-0.78875	-0.68375	-0.4475	-0.0875	2.625E-4
247.09	-1.4825	-1.1525	-0.48	-0.7875	-0.68375	-0.44125	-0.08625	1.3125E-4
247.1	-1.485	-1.15875	-0.48625	-0.79375	-0.6875	-0.44875	-0.0875	5.90625E-4
247.11	-1.4825	-1.15125	-0.4825	-0.79375	-0.68375	-0.4475	-0.08625	1.96875E-4
247.12	-1.47875	-1.155	-0.4825	-0.7925	-0.68875	-0.44625	-0.08625	3.28125E-4
247.13	-1.48	-1.1525	-0.4775	-0.78875	-0.68375	-0.4475	-0.08625	6.5625E-5
247.14	-1.4775	-1.15125	-0.475	-0.78625	-0.68125	-0.44375	-0.08625	6.5625E-5
247.15	-1.48375	-1.14875	-0.48125	-0.79	-0.69	-0.44875	-0.0875	3.28125E-4
247.16	-1.48375	-1.155	-0.4825	-0.79	-0.69	-0.44875	-0.0925	6.5625E-5
247.17	-1.4825	-1.1525	-0.4775	-0.79125	-0.68875	-0.44875	-0.08875	-6.5625E-5
247.18	-1.4775	-1.15	-0.48	-0.7925	-0.685	-0.44625	-0.08625	7.21875E-4
247.19	-1.4775	-1.15	-0.475	-0.785	-0.6825	-0.4475	-0.08375	3.28125E-4
247.2	-1.48	-1.15375	-0.48	-0.78625	-0.6825	-0.45375	-0.0875	6.5625E-5
247.21	-1.4825	-1.1525	-0.48	-0.79125	-0.685	-0.44625	-0.085	-1.3125E-4
247.22	-1.48375	-1.155	-0.48375	-0.78875	-0.6875	-0.45	-0.0875	-1.96875E-4
247.23	-1.4825	-1.1525	-0.475	-0.78875	-0.68375	-0.44625	-0.08125	7.21875E-4
247.24	-1.4775	-1.15375	-0.4775	-0.79125	-0.68375	-0.44625	-0.0825	3.9375E-4
247.25	-1.48	-1.15	-0.4775	-0.7875	-0.6825	-0.445	-0.08375	4.59375E-4
247.26	-1.4825	-1.1525	-0.48125	-0.7875	-0.6825	-0.44875	-0.08625	3.28125E-4
247.27	-1.4825	-1.1525	-0.485	-0.79	-0.685	-0.44625	-0.08625	6.5625E-5
247.28	-1.48625	-1.1575	-0.485	-0.79125	-0.68875	-0.4475	-0.09125	6.5625E-4
247.29	-1.48625	-1.1575	-0.48375	-0.795	-0.69	-0.44875	-0.08625	3.28125E-4
247.3	-1.4875	-1.1575	-0.4825	-0.7925	-0.69	-0.44875	-0.08875	4.59375E-4
247.31	-1.4825	-1.15125	-0.48375	-0.7925	-0.68625	-0.4475	-0.08625	-6.5625E-5
247.32	-1.4875	-1.1575	-0.485	-0.79125	-0.69	-0.45	-0.0875	1.96875E-4
247.33	-1.48125	-1.155	-0.47875	-0.78625	-0.68125	-0.44375	-0.08375	-1.3125E-4
247.34	-1.48	-1.15125	-0.48	-0.78875	-0.685	-0.445	-0.0875	1.96875E-4
247.35	-1.4825	-1.15125	-0.48125	-0.79	-0.68625	-0.4475	-0.08875	-5.25E-4
247.36	-1.47875	-1.14875	-0.4775	-0.785	-0.68375	-0.44625	-0.0825	1.084202E-19
247.37	-1.48375	-1.155	-0.48	-0.79125	-0.6875	-0.44875	-0.08625	3.28125E-4
247.38	-1.4825	-1.155	-0.48125	-0.7925	-0.6875	-0.44875	-0.08625	6.5625E-5
247.39	-1.48125	-1.1575	-0.48375	-0.79125	-0.68625	-0.45	-0.08875	5.25E-4
247.4	-1.48125	-1.15	-0.4775	-0.79125	-0.6875	-0.4475	-0.085	1.96875E-4
247.41	-1.48375	-1.15625	-0.485	-0.79625	-0.68625	-0.45125	-0.09	6.5625E-5
247.42	-1.48125	-1.15625	-0.48	-0.79125	-0.68375	-0.45125	-0.08875	1.084202E-19
247.43	-1.485	-1.15625	-0.4825	-0.79	-0.685	-0.4475	-0.08875	-2.625E-4
247.44	-1.48	-1.155	-0.4825	-0.79	-0.6875	-0.445	-0.08625	2.625E-4
247.45	-1.48375	-1.15125	-0.4775	-0.78875	-0.6875	-0.4475	-0.08625	1.084202E-19
247.46	-1.48125	-1.155	-0.4775	-0.79	-0.68375	-0.44375	-0.0875	3.28125E-4
247.47	-1.4825	-1.15875	-0.4825	-0.7925	-0.68375	-0.45125	-0.08375	1.084202E-19
247.48	-1.4825	-1.155	-0.48375	-0.7925	-0.6875	-0.44875	-0.08625	5.25E-4
247.49	-1.48625	-1.16	-0.485	-0.79625	-0.69125	-0.45	-0.08875	-2.625E-4
247.5	-1.485	-1.15375	-0.4825	-0.79	-0.68375	-0.44875	-0.08875	3.28125E-4
247.51	-1.4825	-1.155	-0.485	-0.79625	-0.685	-0.44875	-0.0875	-1.3125E-4
247.52	-1.47875	-1.155	-0.48375	-0.79	-0.6875	-0.45	-0.09	7.875E-4
247.53	-1.4775	-1.155	-0.48	-0.7875	-0.685	-0.44375	-0.085	1.084202E-19
247.54	-1.4775	-1.15	-0.4775	-0.78875	-0.68375	-0.44375	-0.08375	4.59375E-4
247.55	-1.4825	-1.15125	-0.48125	-0.78875	-0.685	-0.44625	-0.0825	1.96875E-4
247.56	-1.47875	-1.1525	-0.47625	-0.7875	-0.685	-0.4475	-0.085	1.3125E-4
247.57	-1.47875	-1.155	-0.48	-0.7925	-0.6875	-0.45125	-0.0875	1.96875E-4
247.58	-1.485	-1.15625	-0.48125	-0.79375	-0.6875	-0.44875	-0.08875	-3.9375E-4
247.59	-1.48375	-1.1575	-0.4875	-0.79625	-0.68875	-0.44875	-0.08875	-2.625E-4
247.6	-1.48375	-1.1575	-0.4825	-0.7925	-0.6875	-0.45	-0.0875	-2.625E-4
247.61	-1.48375	-1.15375	-0.47875	-0.7875	-0.6875	-0.45	-0.08875	1.3125E-4
247.62	-1.48375	-1.15125	-0.47875	-0.7875	-0.68375	-0.4475	-0.0825	-2.625E-4
247.63	-1.4825	-1.15125	-0.48	-0.7875	-0.68875	-0.44625	-0.08875	3.9375E-4
247.64	-1.48375	-1.155	-0.48125	-0.7925	-0.69	-0.45	-0.08875	3.9375E-4
247.65	-1.4775	-1.1525	-0.4775	-0.78875	-0.68125	-0.44625	-0.0825	3.28125E-4
247.66	-1.485	-1.1575	-0.48375	-0.79375	-0.6875	-0.44625	-0.0875	-5.25E-4
247.67	-1.4825	-1.155	-0.48	-0.79	-0.6875	-0.44625	-0.08375	-6.5625E-5
247.68	-1.48125	-1.15375	-0.475	-0.79125	-0.68375	-0.44875	-0.0875	-2.625E-4
247.69	-1.4775	-1.1525	-0.4775	-0.7875	-0.68625	-0.4475	-0.08875	3.28125E-4
247.7	-1.47625	-1.15625	-0.47625	-0.7875	-0.68625	-0.44625	-0.085	3.28125E-4
247.71	-1.4875	-1.1575	-0.4825	-0.79625	-0.68875	-0.45125	-0.0925	-6.5625E-5
247.72	-1.48	-1.15125	-0.4775	-0.7925	-0.68625	-0.445	-0.08375	6.5625E-5
247.73	-1.475	-1.1475	-0.475	-0.78625	-0.68125	-0.4425	-0.08375	1.3125E-4
247.74	-1.47625	-1.15125	-0.47625	-0.78625	-0.68625	-0.44375	-0.085	6.5625E-5
247.75	-1.4825	-1.1575	-0.4825	-0.7925	-0.69125	-0.4475	-0.0875	-1.3125E-4
247.76	-1.48375	-1.155	-0.48	-0.7925	-0.68875	-0.45125	-0.08625	5.90625E-4
247.77	-1.47875	-1.15125	-0.4775	-0.795	-0.69	-0.4475	-0.0875	3.9375E-4
247.78	-1.47875	-1.1525	-0.47875	-0.79	-0.6875	-0.4475	-0.08625	3.28125E-4
247.79	-1.47875	-1.15	-0.475	-0.7875	-0.6875	-0.445	-0.0825	3.9375E-4
247.8	-1.4825	-1.155	-0.4825	-0.79125	-0.6875	-0.4525	-0.08375	3.28125E-4
247.81	-1.47875	-1.14875	-0.47625	-0.79	-0.68375	-0.445	-0.0825	3.9375E-4
247.82	-1.47625	-1.1525	-0.47625	-0.79	-0.685	-0.445	-0.0825	9.84375E-4
247.83	-1.48375	-1.15125	-0.48	-0.78875	-0.685	-0.4475	-0.085	1.96875E-4
247.84	-1.48	-1.1575	-0.4825	-0.79125	-0.6875	-0.4475	-0.0875	1.96875E-4
247.85	-1.48125	-1.15375	-0.48	-0.79	-0.69125	-0.45	-0.08875	1.3125E-4
247.86	-1.48	-1.155	-0.47625	-0.79125	-0.68625	-0.45	-0.0875	5.90625E-4
247.87	-1.48125	-1.15625	-0.48125	-0.78875	-0.69125	-0.45125	-0.0875	-6.5625E-5
247.88	-1.47875	-1.1525	-0.4775	-0.7875	-0.69	-0.45	-0.08375	1.96875E-4
247.89	-1.47875	-1.15125	-0.47875	-0.78625	-0.68375	-0.44875	-0.085	6.5625E-4
247.9	-1.48125	-1.15375	-0.4825	-0.78875	-0.6875	-0.45	-0.08875	1.3125E-4
247.91	-1.48125	-1.155	-0.48125	-0.79375	-0.68875	-0.44875	-0.08625	-6.5625E-5
247.92	-1.4875	-1.16	-0.485	-0.795	-0.69	-0.45375	-0.09125	-6.5625E-5
247.93	-1.4775	-1.15375	-0.47875	-0.79	-0.68625	-0.45	-0.08625	6.5625E-5
247.94	-1.4775	-1.15375	-0.48125	-0.785	-0.685	-0.44625	-0.08125	1.084202E-19
247.95	-1.47875	-1.14875	-0.4775	-0.79625	-0.685	-0.45125	-0.085	-1.3125E-4
247.96	-1.48	-1.1525	-0.47875	-0.79	-0.685	-0.4475	-0.0875	-1.96875E-4
247.97	-1.4825	-1.1525	-0.4775	-0.7875	-0.6875	-0.45125	-0.0875	6.5625E-4
247.98	-1.48	-1.15125	-0.48	-0.78625	-0.68625	-0.445	-0.08125	4.59375E-4
247.99	-1.4825	-1.15125	-0.48375	-0.79125	-0.68375	-0.44875	-0.08625	-2.625E-4
248	-1.48375	-1.155	-0.48125	-0.7925	-0.68625	-0.44625	-0.0875	6.5625E-5
248.01	-1.4775	-1.15125	-0.47875	-0.7875	-0.68	-0.44125	-0.085	3.28125E-4
248.02	-1.48125	-1.15375	-0.48125	-0.79	-0.685	-0.44625	-0.08625	3.28125E-4
248.03	-1.47875	-1.15125	-0.48	-0.78875	-0.685	-0.4475	-0.085	1.96875E-4
248.04	-1.48375	-1.1525	-0.47875	-0.7925	-0.685	-0.44375	-0.08625	-6.5625E-5
248.05	-1.47625	-1.15	-0.48	-0.78625	-0.68	-0.44375	-0.0825	5.25E-4
248.06	-1.48125	-1.15	-0.47875	-0.7875	-0.6825	-0.44625	-0.0825	3.9375E-4
248.07	-1.4825	-1.155	-0.48125	-0.79	-0.68875	-0.4475	-0.08375	2.625E-4
248.08	-1.48	-1.15625	-0.48	-0.795	-0.6875	-0.45	-0.08375	6.5625E-4
248.09	-1.4775	-1.1475	-0.4775	-0.79	-0.685	-0.445	-0.08	8.53125E-4
248.1	-1.47875	-1.15625	-0.48	-0.79125	-0.68125	-0.44375	-0.08125	4.59375E-4
248.11	-1.48375	-1.15625	-0.485	-0.79125	-0.69125	-0.4475	-0.0875	4.59375E-4
248.12	-1.485	-1.15375	-0.4825	-0.79375	-0.68875	-0.4525	-0.0875	1.3125E-4
248.13	-1.48125	-1.1575	-0.48125	-0.79125	-0.69125	-0.45375	-0.09	1.3125E-4
248.14	-1.485	-1.15625	-0.48125	-0.79	-0.69	-0.44625	-0.0875	-5.25E-4
248.15	-1.4825	-1.1575	-0.48375	-0.7925	-0.6875	-0.45125	-0.09375	-1.96875E-4
248.16	-1.48375	-1.15625	-0.48375	-0.79125	-0.68875	-0.44875	-0.0875	-1.3125E-4
248.17	-1.48125	-1.15375	-0.47875	-0.7875	-0.685	-0.44625	-0.0875	5.90625E-4
248.18	-1.47875	-1.14875	-0.475	-0.78375	-0.68875	-0.445	-0.08375	7.875E-4
248.19	-1.48	-1.15125	-0.475	-0.78875	-0.685	-0.44875	-0.08375	8.53125E-4
248.2	-1.47875	-1.1525	-0.475	-0.78375	-0.68125	-0.4425	-0.08125	5.25E-4
248.21	-1.48	-1.15625	-0.48125	-0.79375	-0.68375	-0.45	-0.09	4.59375E-4
248.22	-1.48375	-1.15375	-0.48	-0.79	-0.685	-0.44875	-0.0875	6.5625E-5
248.23	-1.48625	-1.155	-0.48375	-0.7925	-0.68625	-0.45125	-0.0875	-1.96875E-4
248.24	-1.4825	-1.15625	-0.48	-0.795	-0.69125	-0.44625	-0.085	3.9375E-4
248.25	-1.48375	-1.155	-0.4825	-0.79625	-0.685	-0.4475	-0.08875	1.96875E-4
248.26	-1.4825	-1.155	-0.485	-0.79125	-0.68625	-0.4475	-0.09	-1.96875E-4
248.27	-1.48	-1.15125	-0.4825	-0.78875	-0.68875	-0.4475	-0.0875	5.90625E-4
248.28	-1.47875	-1.15	-0.4775	-0.78375	-0.68125	-0.44875	-0.0875	1.3125E-4
248.29	-1.48	-1.155	-0.47875	-0.7925	-0.68625	-0.44625	-0.09	1.3125E-4
248.3	-1.48125	-1.155	-0.4775	-0.79	-0.68375	-0.44875	-0.0875	-1.96875E-4
248.31	-1.485	-1.16	-0.48125	-0.79375	-0.6875	-0.44875	-0.08875	6.5625E-5
248.32	-1.485	-1.15625	-0.48125	-0.795	-0.69125	-0.44875	-0.08375	5.90625E-4
248.33	-1.48	-1.155	-0.48125	-0.79	-0.68875	-0.45	-0.09	6.5625E-5
248.34	-1.4775	-1.15125	-0.47625	-0.78625	-0.685	-0.4475	-0.08375	4.59375E-4
248.35	-1.48125	-1.15125	-0.47875	-0.79	-0.68375	-0.45	-0.0825	4.59375E-4
248.36	-1.47875	-1.15125	-0.48	-0.78875	-0.68375	-0.445	-0.085	1.084202E-19
248.37	-1.48375	-1.15375	-0.48125	-0.79	-0.68625	-0.44625	-0.085	1.084202E-19
248.38	-1.485	-1.16	-0.4875	-0.795	-0.6925	-0.455	-0.0925	-3.9375E-4
248.39	-1.48875	-1.16	-0.485	-0.79625	-0.69	-0.45625	-0.09375	-6.5625E-5
248.4	-1.4775	-1.15	-0.4775	-0.7875	-0.68625	-0.44875	-0.085	1.3125E-4
248.41	-1.47875	-1.1525	-0.475	-0.79	-0.685	-0.44625	-0.0825	1.084202E-19
248.42	-1.48125	-1.16	-0.48625	-0.7925	-0.6875	-0.44875	-0.08875	-1.3125E-4
248.43	-1.48875	-1.15625	-0.485	-0.79375	-0.68875	-0.455	-0.0875	2.625E-4
248.44	-1.48	-1.155	-0.4775	-0.7875	-0.68625	-0.44875	-0.0875	3.9375E-4
248.45	-1.4775	-1.15125	-0.47875	-0.7875	-0.685	-0.4475	-0.08625	1.96875E-4
248.46	-1.4775	-1.14875	-0.47875	-0.78625	-0.68	-0.45	-0.08375	1.96875E-4
248.47	-1.48	-1.155	-0.48375	-0.79	-0.68375	-0.45	-0.08375	4.59375E-4
248.48	-1.4825	-1.15125	-0.48125	-0.79125	-0.685	-0.4475	-0.08625	5.25E-4
248.49	-1.4825	-1.15125	-0.48125	-0.7875	-0.685	-0.44375	-0.0825	3.28125E-4
248.5	-1.48375	-1.155	-0.485	-0.79	-0.685	-0.4475	-0.0875	3.28125E-4
248.51	-1.48375	-1.155	-0.48375	-0.79375	-0.6875	-0.4525	-0.08875	3.28125E-4
248.52	-1.48125	-1.155	-0.48125	-0.79	-0.68625	-0.45125	-0.08875	1.3125E-4
248.53	-1.48125	-1.1525	-0.48	-0.78875	-0.68625	-0.45	-0.08875	3.28125E-4
248.54	-1.48	-1.15	-0.475	-0.7875	-0.6875	-0.44875	-0.0875	1.3125E-4
248.55	-1.47875	-1.15125	-0.48	-0.79125	-0.6875	-0.44625	-0.0825	3.9375E-4
248.56	-1.48125	-1.15375	-0.48125	-0.7925	-0.6825	-0.4425	-0.085	1.96875E-4
248.57	-1.48125	-1.15375	-0.48	-0.79125	-0.685	-0.44625	-0.08125	1.96875E-4
248.58	-1.48125	-1.16	-0.4825	-0.79375	-0.69125	-0.45125	-0.08625	4.59375E-4
248.59	-1.48	-1.15625	-0.48	-0.7875	-0.68625	-0.44625	-0.08875	3.28125E-4
248.6	-1.4825	-1.16	-0.4825	-0.79	-0.68875	-0.45125	-0.09	2.625E-4
248.61	-1.4825	-1.15375	-0.48	-0.7875	-0.68625	-0.44875	-0.0875	-1.96875E-4
248.62	-1.4825	-1.155	-0.48	-0.7875	-0.6875	-0.4475	-0.08875	7.21875E-4
248.63	-1.48375	-1.15125	-0.47875	-0.79375	-0.69	-0.4475	-0.08625	2.625E-4
248.64	-1.48375	-1.15125	-0.48125	-0.78875	-0.68625	-0.445	-0.08125	4.59375E-4
248.65	-1.47875	-1.15125	-0.48	-0.79125	-0.685	-0.44625	-0.085	1.3125E-4
248.66	-1.48125	-1.15125	-0.48	-0.78875	-0.68625	-0.44875	-0.08625	1.96875E-4
248.67	-1.48	-1.15375	-0.48	-0.79	-0.6875	-0.4475	-0.09	-6.5625E-5
248.68	-1.4775	-1.155	-0.47875	-0.78875	-0.685	-0.445	-0.0875	6.5625E-4
248.69	-1.48375	-1.15625	-0.48125	-0.79	-0.68625	-0.45125	-0.08875	-6.5625E-5
248.7	-1.48375	-1.155	-0.48375	-0.79125	-0.68375	-0.45	-0.08875	1.96875E-4
248.71	-1.48625	-1.1575	-0.4825	-0.79125	-0.69	-0.455	-0.08875	-2.625E-4
248.72	-1.485	-1.155	-0.4825	-0.79625	-0.68875	-0.45	-0.08875	1.96875E-4
248.73	-1.47875	-1.15125	-0.4775	-0.78875	-0.685	-0.44625	-0.0875	3.28125E-4
248.74	-1.4825	-1.155	-0.48125	-0.79	-0.68625	-0.44875	-0.08875	-6.5625E-5
