Time	Dis1	Dis2	Dis3	Dis4	Dis5	Dis6	Dis7	Acc7
96.16	0.00625	0.0075	0.0025	0.01	0.01	0.0025	0.00375	1.3125E-4
96.17	0	0.0075	0.00625	0.00875	0.005	0.00125	0.0025	3.9375E-4
96.18	-0.0025	0.00375	0	0.00375	0	0.0025	-0.0025	-6.5625E-5
96.19	-0.00625	0.00125	-0.0025	-0.0025	0.00125	-0.0025	-0.00125	-3.28125E-4
96.2	-0.00375	0.00375	-0.00125	0.0025	0.00375	-0.0025	0	-1.3125E-4
96.21	-0.005	0.00125	0.00125	0.0025	0.00375	0.0025	-0.00125	2.625E-4
96.22	-0.0025	0.0025	-0.00125	0.0025	0.0025	0.005	0.0025	5.25E-4
96.23	-0.00875	-0.00125	-0.00125	-0.00125	-0.0025	-0.0025	-0.0025	3.28125E-4
96.24	0.00125	0.0025	0.00125	0.00625	0.0025	0.00125	0.00375	4.59375E-4
96.25	-0.0025	0.00625	0.005	0.00375	0.00375	0.00375	0.0025	2.625E-4
96.26	0	0.0025	0.00875	0.005	0.00375	0.0025	0	6.5625E-5
96.27	0.00375	0.00125	0.00625	0.0025	0.0025	0.00125	0	3.28125E-4
96.28	0.0025	0.005	0.00625	0.00875	0.00875	0.00625	0.0025	1.96875E-4
96.29	0.0025	0.0075	0.00625	0.00375	0.00625	0.00375	0.0025	-1.96875E-4
96.3	0.005	0.0025	0.00625	0.005	0.005	0	0.00125	2.625E-4
96.31	0	0.00625	0.00625	0.00125	0.005	0	-0.00375	5.90625E-4
96.32	-0.00125	0.0025	0.005	0.0025	0.0025	-0.00125	-0.00125	1.084202E-19
96.33	-0.005	0.0025	0.005	0.00125	0.00125	0	0.00125	1.084202E-19
96.34	0.00125	0.00875	0.005	0.01	0.01	0.00625	0.00625	1.3125E-4
96.35	0.00125	0.00875	0.00625	0.0025	0.005	0.00375	0.0025	5.90625E-4
96.36	-0.0025	0.00625	0.00625	0.0025	0.00375	0.0025	-0.00125	-6.5625E-5
96.37	0.0025	0.00875	0.00375	0.00875	0.00375	0.005	0	5.25E-4
96.38	-0.0025	0.01	0.0075	0.00625	0.005	0.0075	0	3.9375E-4
96.39	0.0025	0.00625	0.0075	0.005	0.00125	0	0.0025	1.96875E-4
96.4	0.00125	0.00625	0.0025	0.00625	0.005	0.00375	0.005	8.53125E-4
96.41	0.00375	0.0075	0.00625	0.0075	0.00875	0.00375	0	2.625E-4
96.42	0.00125	0.005	0.00375	0.00375	0.00125	0.00125	0.0025	5.25E-4
96.43	-0.00375	0.0025	0.00375	0.00125	0.00125	-0.00125	-0.00125	1.3125E-4
96.44	-0.00625	0.0025	-0.00125	0	0.00125	0.0025	0.00375	1.3125E-4
96.45	-0.00125	0.00625	0.00375	0.0025	0.0025	0	0	1.3125E-4
96.46	0.0025	0.00375	0.00125	0.0025	0.0025	0.00125	0	1.084202E-19
96.47	-0.005	0.00375	0.00125	0.005	0.0025	0.00125	0.00125	-6.5625E-5
96.48	-0.0075	0.00125	-0.00125	0	0.00125	-0.0025	-0.0025	-1.3125E-4
96.49	-0.0025	0.00375	0.0025	0.00375	0.0025	0	0.00125	1.3125E-4
96.5	0	0.00625	0.00625	0.00375	0.00625	0.0025	0.0025	-1.96875E-4
96.51	0	0.00375	0.00375	0.005	0.005	0.00375	0.00125	3.9375E-4
96.52	-0.005	-0.0025	-0.0025	0.00125	0.00125	-0.0025	-0.00125	-1.3125E-4
96.53	-0.0025	0.00125	0.00125	0.00375	0.005	0.00125	-0.00125	1.3125E-4
96.54	0	0.00625	0.00125	0.005	0.00375	0.00625	0.00375	2.625E-4
96.55	0	0.00375	0.00375	0.0025	0.00625	0.0075	0.0025	6.5625E-5
96.56	-0.0025	0.00375	0.005	0.00125	0	0.0025	0.0025	-2.625E-4
96.57	-0.005	0.00375	0.00125	0.00125	0.0025	-0.0025	-0.00125	-1.3125E-4
96.58	0.00375	0.00375	0.00375	0.00625	0.005	0.0025	0	1.96875E-4
96.59	-0.00375	0	0	0.00125	0.00125	0	0	4.59375E-4
96.6	-0.00375	0.0025	0.00625	0.005	0.00375	0.0025	0.00375	6.5625E-5
96.61	-0.0025	0.005	0.0025	0.00375	0.005	-0.0025	-0.00125	1.3125E-4
96.62	-0.0025	0.00375	0.0025	0.005	0.005	0	0	-4.59375E-4
96.63	-0.00375	0.00125	0	0	0.00125	0	0.00125	3.9375E-4
96.64	-0.005	0	0.00125	0	0	0	-0.00125	6.5625E-5
96.65	-0.0075	0	-0.00375	0	-0.00125	-0.00375	-0.0025	-2.625E-4
96.66	-0.0025	-0.00125	-0.00125	0.00125	0.00125	-0.00375	0.0025	-5.25E-4
96.67	0	0.0025	0.00375	0.00375	0.0025	0.0025	0.005	2.625E-4
96.68	-0.00125	0.005	0.00125	0.00625	0.00375	0.00375	0.00125	5.25E-4
96.69	0	0.0025	0.00375	0.0025	0.00625	0.00125	0.0025	6.5625E-5
96.7	-0.00125	0.00375	0.00375	0.0025	0.00375	0.00375	0.00125	1.96875E-4
96.71	-0.0025	0.005	0.00625	0.00875	0.00375	0.005	0.00625	1.96875E-4
96.72	0.0025	0.00375	0.00625	0.00375	0.0075	0.00125	-0.00125	-1.96875E-4
96.73	-0.00375	0.00125	-0.00125	0.00125	0.00375	0	0.00125	-2.625E-4
96.74	-0.00625	0.00125	0	0.00375	0	-0.005	0.00125	-3.9375E-4
96.75	-0.0025	0.0025	0.00125	0.00375	0.00375	-0.00125	0.0025	-1.3125E-4
96.76	-0.00125	0.00375	-0.0025	0.00125	-0.00125	-0.0025	-0.00125	3.28125E-4
96.77	0	0.00375	0.0025	0.00125	0	0.00125	-0.00125	1.3125E-4
96.78	-0.00375	0.00375	0	0.00125	0.00625	0.00125	0.00125	-1.96875E-4
96.79	-0.00625	0.0025	-0.00125	0.00125	0.00125	-0.0025	-0.0025	-6.5625E-5
96.8	-0.005	0.0025	-0.00125	0.00125	0.00375	-0.00125	0.0025	1.084202E-19
96.81	-0.00125	0.0025	0.005	0.005	0.005	0.0025	0.00125	1.96875E-4
96.82	-0.0025	0.00875	0.00125	0.0025	0.0025	-0.0025	-0.00125	-6.5625E-4
96.83	-0.00375	0.00375	0	0.00125	0.00125	0	0.00125	1.3125E-4
96.84	0.00125	0.005	0.0075	0.00125	0.00125	-0.0025	0	-3.9375E-4
96.85	-0.005	0.00375	0	0.00375	0.00375	-0.0025	0	1.96875E-4
96.86	-0.00625	0.0025	0.00125	0	0.00375	-0.00125	0.00375	1.96875E-4
96.87	-0.00125	0.00125	0.0025	0.0025	0.01	-0.00125	0.005	6.5625E-5
96.88	0.00125	0.005	0.00375	0.005	0.00375	0.0025	0.005	-1.96875E-4
96.89	-0.00125	0	0	0.00375	0.0025	-0.00375	0	-1.96875E-4
96.9	0.00375	0.0075	0.005	0.0075	0.0025	0	-0.0025	-3.28125E-4
96.91	-0.00375	0.00375	0.00125	0.00375	0.0025	0.00125	-0.00125	6.5625E-5
96.92	-0.0025	0.0075	0.0025	0.00625	0.005	0.0025	0.00375	-6.5625E-5
96.93	-0.0025	0.00125	-0.00125	0.0025	0.00125	0.00375	0.0025	-2.625E-4
96.94	-0.0025	0	-0.00125	-0.00125	-0.0025	0	-0.0025	-6.5625E-5
96.95	-0.00125	0.00375	0.00125	0.00375	0.00375	0.0025	0.005	6.5625E-5
96.96	-0.00375	0.005	-0.00125	0.00125	0.00375	0	0.0025	-8.53125E-4
96.97	-0.005	0.01	0.00125	0.0075	0.00125	0.005	0.0025	-1.3125E-4
96.98	-0.005	-0.0025	-0.0025	0.00125	-0.00125	-0.00375	-0.00375	-1.96875E-4
96.99	0	0.0075	0.00875	0.0075	0.005	0.0075	0.00625	-3.9375E-4
97	0	0.005	0.0025	0.005	0.00375	0.0025	0.0025	-1.3125E-4
97.01	-0.0025	0.0075	0.00375	0.0025	0.00375	-0.0025	0.00375	-2.625E-4
97.02	-0.00375	0.00375	0.0025	0.0025	0.005	0.00125	0	6.5625E-5
97.03	-0.0025	0.005	0.00125	0.0025	0.00375	0.0025	-0.0025	6.5625E-5
97.04	0.00625	0.00875	0.005	0.00625	0.00625	0.0075	0.0075	6.5625E-5
97.05	0.005	0.01125	0.0025	0.01	0.00625	0.0025	0.0025	-2.625E-4
97.06	0.00375	0.00875	0.00625	0.0075	0.00875	0.005	0.00375	6.5625E-5
97.07	-0.0025	0.0075	0.00875	0.00875	0.005	0.0025	0.00125	1.3125E-4
97.08	0.005	0.00875	0.00375	0.00875	0.00625	0.0025	0.005	-1.3125E-4
97.09	-0.00125	0.0075	0.00125	0.005	0.00625	0.00625	0.0025	1.084202E-19
97.1	-0.0025	0.00375	0.00375	0.0025	0.00625	-0.00125	0.00125	1.3125E-4
97.11	-0.005	0.00375	0.005	0.0025	0	0	0.00125	-5.25E-4
97.12	0	0.005	0.00375	0.00375	0.00375	0.00125	0.00125	-2.625E-4
97.13	-0.00125	0.005	0.00375	0.0025	0.00375	-0.0025	0.0025	-5.90625E-4
97.14	-0.0025	0.00375	0.00375	0.005	0.00125	-0.0025	0	-3.9375E-4
97.15	0	0.00375	0.00375	0.00625	0.00375	0.0025	0.0025	6.5625E-5
97.16	0	0.00125	0.00125	0.0025	0.0025	0	0.00125	-4.59375E-4
97.17	0.00125	0.0075	0.005	0.005	0.00375	0.005	0.0025	-3.28125E-4
97.18	0.00375	0.0075	0.005	0.005	0.00125	0.00375	0.0025	6.5625E-5
97.19	0.005	0.0075	0.00875	0.005	0.00625	0.00625	0.00625	-1.96875E-4
97.2	-0.00125	0.005	0.0025	0.00125	0.00125	-0.0025	0	-2.625E-4
97.21	0.00125	0.00625	0.005	0.00625	0.005	0.005	0.00125	-1.96875E-4
97.22	0.00375	0.00625	0.00375	0.0075	0.00375	0.00125	0.00125	1.084202E-19
97.23	-0.00375	0.005	0	0.00125	-0.00125	0	0.00125	-4.59375E-4
97.24	0.005	0.00875	0.0025	0.005	0.00375	0.00375	0.0025	-2.625E-4
97.25	-0.00375	0.0025	-0.0025	0.0025	-0.00125	-0.0025	-0.00625	-2.625E-4
97.26	0.00125	0.00375	0.00125	0.0025	0.0025	-0.0025	-0.00125	-1.3125E-4
97.27	-0.0025	0.00625	0.00125	0.00625	0.00375	0.00625	0.00125	1.3125E-4
97.28	0.00125	0.00875	0.00625	0.00625	0.00625	0.00125	0.00375	-5.25E-4
97.29	-0.00375	0.0025	0	0.00375	0.00125	0	-0.0025	-3.28125E-4
97.3	-0.0025	0.0025	0.0025	-0.00125	0.00125	0.00125	-0.0025	-4.59375E-4
97.31	-0.00375	0.00625	0.005	0.0025	0.00375	0.00375	0.00375	-1.96875E-4
97.32	-0.0025	0.005	0.00125	0.00375	0.0075	0.00125	0.00375	-6.5625E-5
97.33	-0.0025	0.0025	0.00375	0.00375	0.005	0	0.00125	-3.28125E-4
97.34	-0.005	0.00125	-0.00125	0.00375	0	0.00125	0.00375	-4.59375E-4
97.35	-0.00375	0.0025	0	0.00375	0.0025	0	-0.00375	-5.25E-4
97.36	0.00125	0.0075	0.0025	0.00125	0.005	0.005	0.0025	-4.59375E-4
97.37	-0.00125	0.00375	0.00375	0.00375	0.00375	-0.00125	-0.00125	1.084202E-19
97.38	-0.00125	0.00625	0.00375	0.00375	0.005	0	0.00375	1.3125E-4
97.39	-0.00125	0.0025	0.0025	0.00375	0.005	0.005	0.00375	3.9375E-4
97.4	-0.005	0.00125	0.0025	0.00625	0.005	0.005	0.00375	1.3125E-4
97.41	0.00125	0.0075	0.00625	0.005	0.0025	0.00625	0.0025	-1.3125E-4
97.42	0.00375	0.01	0.005	0.005	0.0075	0.005	0.0075	1.3125E-4
97.43	-0.00125	0.005	-0.00125	0.00375	0.00375	0.00375	-0.00125	-1.3125E-4
97.44	0	0.00375	0.0025	0.00375	0.00375	0.00125	0.00125	-5.90625E-4
97.45	0.0025	0.00875	0.00625	0.00625	0.00375	0.005	0.00125	-3.28125E-4
97.46	-0.00375	0.00125	0	0.00125	0.0025	0.00125	0.00125	-2.625E-4
97.47	-0.005	0.0025	-0.00125	0	-0.00125	-0.0025	0	-1.96875E-4
97.48	0.0025	0.00625	0.00625	0.005	0.005	0.00375	0.00125	-4.59375E-4
97.49	0.00125	0.00875	0.0025	0.00625	0.00625	0.005	0.00375	-2.625E-4
97.5	-0.0025	0.00125	0	0.00125	0.00125	-0.00125	0	1.96875E-4
97.51	0	0.005	0.0025	0.00375	0.0025	0.00125	0	6.5625E-5
97.52	-0.00125	0.00375	0.0025	0.00375	0.0025	0.0025	-0.00125	-8.53125E-4
97.53	0.00125	0.00625	0.0075	0.00625	0.00625	0.00625	0.005	-1.3125E-4
97.54	-0.00125	0.00125	0.00125	0.00375	0.00625	0.00125	0	-1.96875E-4
97.55	-0.00125	0.01	0.00125	0.00375	0.00125	0.00125	-0.0025	-4.59375E-4
97.56	-0.00125	0.00375	0.0025	0.00375	0.00375	0.0025	0.0025	1.3125E-4
97.57	-0.005	0.00125	0.00125	0.0025	0.00375	-0.00375	0.0025	-3.9375E-4
97.58	0.00375	0.00625	0.005	0.0025	0.00375	0	0.005	-3.9375E-4
97.59	-0.00625	-0.0025	-0.00625	0.0025	0.00125	-0.0025	0	-1.3125E-4
97.6	-0.00375	0.00375	0	0.0025	0.00375	0.00125	-0.00375	3.28125E-4
97.61	-0.00375	0.00375	0.00125	0.0025	-0.00125	0.00125	0	5.25E-4
97.62	-0.0025	-0.00125	0.00375	0.0025	0.00625	0	0.00125	-6.5625E-5
97.63	-0.00375	0.0025	0	0.00125	0.00125	0	-0.0025	-1.3125E-4
97.64	0.0025	0.00375	0.0075	0.005	0.00375	0.005	0.0025	3.28125E-4
97.65	-0.00125	-0.0025	0	0.0025	0.00125	-0.0025	-0.0025	1.3125E-4
97.66	-0.0025	0.005	0.00875	0.00375	0.005	0.00125	0.00125	2.625E-4
97.67	0	0.00125	0	0.0025	-0.00125	0.00125	-0.00125	1.084202E-19
97.68	-0.00125	0.0025	0.00125	0.0025	0.00375	0	0	-4.59375E-4
97.69	-0.00375	0.00125	0.0025	0.00375	0.005	-0.0025	0	-6.5625E-5
97.7	-0.0025	0.0025	0.0025	0.0025	0.0025	-0.00125	-0.0025	-3.9375E-4
97.71	-0.0025	0.00125	-0.0025	0.0025	0.00125	0.0025	0	6.5625E-5
97.72	0.0025	0.0025	0.00625	0.005	0.005	0	0.00375	-3.9375E-4
97.73	-0.00125	0.00625	0.00875	0.005	0.0075	0.00625	0.005	2.625E-4
97.74	-0.0025	0.00125	0.0025	0	0.00375	0	0	-1.96875E-4
97.75	-0.00375	0.0025	0	0.005	0.00625	0.00125	0.00125	-2.625E-4
97.76	0	0.005	0.00625	0.005	0.00375	0	0.00125	-2.625E-4
97.77	0.0025	0.005	0.00375	0.00875	0.00375	0.0025	0.0025	6.5625E-5
97.78	0.00375	0.00125	0.00375	0.005	0.0025	0.00375	0	1.96875E-4
97.79	-0.00375	0.00625	0.00375	0.0075	0.005	0.0025	0.00125	1.084202E-19
97.8	-0.00375	0.0025	-0.0025	0.00125	0.0025	0	0.00125	-1.3125E-4
97.81	-0.005	0.00125	0.0025	0.00125	0	-0.00125	0	-4.59375E-4
97.82	0.00125	0.00375	0.0075	0.00375	0.00125	0.0025	0.0025	-4.59375E-4
97.83	0.00375	0.00875	0.0075	0.00625	0.005	0.0025	0.0025	1.084202E-19
97.84	-0.00125	0.00375	0.0025	0.005	0.00125	0.005	0	5.90625E-4
97.85	-0.00375	0.00375	0.0025	-0.00125	0.0025	0	0.00375	-6.5625E-5
97.86	-0.0025	0.00375	0	0.0025	0.005	0.0025	0	1.96875E-4
97.87	0.00375	0.00875	0.00875	0.0075	0.00875	0.00875	0.00375	3.28125E-4
97.88	-0.0025	0.00875	0.005	0.005	0.00375	0.00125	0.00125	3.9375E-4
97.89	-0.00375	0.00125	0.00125	0	0	0	-0.00125	1.3125E-4
97.9	-0.00375	-0.00125	0.00125	0	-0.005	-0.0025	-0.0025	-2.625E-4
97.91	0.00125	0.00625	0.00625	0.0075	0.005	0.00125	0.00375	6.5625E-4
97.92	-0.0025	0.00625	0.00625	0.00375	0.005	0.00375	0.005	3.9375E-4
97.93	0.0025	0.01	0.00375	0.0075	0.00375	0.00375	0.0025	1.96875E-4
97.94	0.005	0.01	0.00625	0.00875	0.0075	0.0075	0.00875	-1.3125E-4
97.95	-0.00125	-0.00125	0	0.00375	0.00625	-0.0025	0.00125	-6.5625E-5
97.96	-0.00625	0.00375	-0.0025	0.0025	0.00375	-0.00375	-0.00125	-6.5625E-5
97.97	0.00375	0.0075	0.0075	0.00875	0.005	0.0025	0.0025	1.96875E-4
97.98	0.00375	0.00625	0.0075	0.005	0.01	0.0025	0.00375	1.96875E-4
97.99	0.00125	0	0.00125	0.005	0.00125	0	-0.00125	-6.5625E-5
98	-0.00125	0.00125	0.0025	0.005	0.005	0.00125	0.0025	4.59375E-4
98.01	0.00375	0.00625	0.0075	0.00625	0.00875	0.0025	0.00625	-1.3125E-4
98.02	0.005	0.00625	0.005	0.005	0.00375	0.00375	0.00375	-5.90625E-4
98.03	-0.00375	0.00375	0.00375	0	0.00375	0	0.0025	-1.96875E-4
98.04	0	0.00375	0.00125	0.005	0.00375	0.00125	0.00125	-3.28125E-4
98.05	0	0.00625	0.00125	0.0075	0.0075	0.00375	0.00375	1.96875E-4
98.06	-0.00375	0.00875	-0.00125	0.00375	0.0025	0.00125	0.00125	6.5625E-5
98.07	0.00375	0.0075	0.01125	0.0075	0.00875	0.005	0.0025	-1.3125E-4
98.08	0.00125	0.01125	0.005	0.0075	0.00875	0.0025	0.00625	4.59375E-4
98.09	-0.0025	0.0075	0.005	0.00375	0.005	0.0025	0.00375	1.3125E-4
98.1	-0.0025	0.0075	0.0025	0.00625	0.00375	0.00125	0	-4.59375E-4
98.11	-0.0025	0.00625	0.005	0.0025	0.0025	0.00125	0.0025	1.084202E-19
98.12	0.0025	0.00875	0.005	0.0075	0.00875	0.005	0.00375	3.28125E-4
98.13	-0.00125	0	-0.00375	0.00125	0	-0.00125	-0.0025	-2.625E-4
98.14	0	0.00125	0.0025	0.0025	0	0.0025	0.00125	1.084202E-19
98.15	0.0025	0.00625	0.005	0.005	0.00625	0.0025	0.005	-6.5625E-5
98.16	-0.00375	0.00125	0.00375	0.0025	0.0025	0.0025	0.0025	1.96875E-4
98.17	-0.00125	0.0025	0.00625	0.005	0.00625	0.0025	0.00375	-1.96875E-4
98.18	-0.0025	0.0075	0.00375	0.00875	0.0075	0.00375	0.005	-5.90625E-4
98.19	-0.00125	0.0075	0.00125	0.00375	0.0025	-0.00125	0	-3.9375E-4
98.2	-0.0025	0.005	0.005	0.00625	0.00625	0	0.005	3.28125E-4
98.21	-0.005	0	0.00125	0	0.00125	0.00125	-0.0025	6.5625E-5
98.22	0	0.0025	0	0.00125	0.0025	-0.0025	-0.00125	-3.28125E-4
98.23	0.00125	0.005	0.0025	0.005	0.00375	0.005	0.00375	5.90625E-4
98.24	-0.005	0.00625	0.00125	0.00375	0.0075	0.00125	0.0025	6.5625E-5
98.25	-0.0025	0.00625	0.005	0.00375	0.00625	0.00375	0.005	1.084202E-19
98.26	0	0	0.0025	0.0025	0.0025	0.00125	-0.0025	-4.59375E-4
98.27	0.00125	0.00625	0.0075	0.00625	0.00625	0.0025	0.00125	5.25E-4
98.28	-0.00375	0	-0.00125	0.00125	0.0025	-0.00125	0.00125	1.084202E-19
98.29	-0.00375	0.00625	0.005	0.0025	0.00375	0.00125	-0.00125	1.3125E-4
98.3	-0.0025	0.00375	0.00375	0.00375	0.005	0.005	0.0025	1.3125E-4
98.31	-0.00375	0.0025	0.00125	0.00625	0.00625	0.005	0.0025	-2.625E-4
98.32	-0.00375	0.00375	0.0025	0.005	0.00375	0.00125	0	-6.5625E-5
98.33	-0.00375	0.00125	0.00125	0.00375	0.0025	-0.0025	0	-1.3125E-4
98.34	0	0.00125	0.00125	0.0025	0.00875	0.00125	0.00125	-6.5625E-5
98.35	0	0.00875	0.00875	0.005	0.005	0.00375	0.0025	3.28125E-4
98.36	-0.00125	0	0.00375	0.00125	0.00625	0.00125	0.00375	-3.9375E-4
98.37	-0.00125	0.00125	0.00625	0.0025	-0.00125	-0.00125	0	-1.3125E-4
98.38	-0.00625	0.00125	0	0.0025	0.00125	0.00125	0.00375	6.5625E-5
98.39	-0.0025	0.00375	0.00125	0.00375	0.00375	0	-0.0025	-2.625E-4
98.4	0	0	0.0075	0.00625	0.00125	0.00625	0.0025	1.084202E-19
98.41	0.00375	0.00625	0.0075	0.00875	0.005	0.0025	0.0025	3.28125E-4
98.42	-0.00375	0.005	0.00125	0.00375	0.00125	0.00125	0.00375	1.96875E-4
98.43	-0.00125	0.00625	0.00375	0.00375	0.005	0.0025	0	-1.3125E-4
98.44	-0.00125	0.0075	0.0025	0.0075	0.0075	0.005	0.005	1.3125E-4
98.45	0	0.00625	0.00125	0.00375	0.00375	0.0025	0.00125	3.9375E-4
98.46	-0.00125	0.00625	0.00375	0	0.00625	0	0.00125	6.5625E-5
98.47	-0.00125	0.0025	-0.00125	0.0025	-0.00125	-0.00125	0	-7.21875E-4
98.48	-0.00125	0.005	0.00375	0.0025	0.0025	0.00125	0.00375	-1.96875E-4
98.49	-0.00125	0	0.00125	0.00625	0	0.00125	0	-2.625E-4
98.5	0	0.00875	0.01	0.005	0.00875	0.0075	0.005	-2.625E-4
98.51	-0.0025	0.0025	0.00375	0.0025	0	0.00375	0.0025	-4.59375E-4
98.52	0.00625	0.00625	0.00875	0.00625	0.00625	0.00125	0.005	2.625E-4
98.53	0	0.00875	0.00625	0.0075	0.00875	0.005	0.005	3.28125E-4
98.54	-0.00375	0.00125	-0.0025	0.00125	0.00375	-0.0025	0.00125	1.084202E-19
98.55	0.0025	0.0025	0.00375	0.005	0.00375	0.00125	0.005	3.9375E-4
98.56	0.0025	0.00125	0.0025	0.00375	0.00875	0.0025	0.00375	2.625E-4
98.57	-0.0025	-0.00125	0.0025	0.00375	0.0025	0	-0.005	-1.3125E-4
98.58	0.00625	0.00875	0.00625	0.00875	0.005	0.005	0.005	1.3125E-4
98.59	-0.00375	0.0025	0.0025	0.0025	0.00125	0.00125	0	1.084202E-19
98.6	-0.00625	0.00375	0	-0.00125	0.00125	-0.0025	-0.0025	-2.625E-4
98.61	0	0.00625	0.0025	0.005	0.00625	0	0.005	1.96875E-4
98.62	0.00375	0.01	0.01125	0.005	0.0075	0.00375	0.00375	-6.5625E-5
98.63	0.00125	0.00625	0.00375	0.005	0.00625	0.00125	0.00375	6.5625E-5
98.64	-0.005	0.00125	0.0025	0	0.0025	0	0.00125	-3.9375E-4
98.65	0	0.00125	0	0.00375	0.00625	0.00375	0.00375	-3.28125E-4
98.66	-0.00125	-0.00125	0	-0.00125	0	-0.00125	-0.00375	-6.5625E-5
98.67	0.00125	0.00625	0.005	0.0075	0	0.0025	0.00125	6.5625E-5
98.68	0.0025	0.0075	0.00625	0.01125	0.0075	0.00625	0.00625	-3.28125E-4
98.69	0.00125	0.00875	0.00625	0.00875	0.00625	0.005	0.005	2.625E-4
98.7	-0.0025	0	0.00125	0.00125	0.00125	0.00125	0.0025	3.9375E-4
98.71	-0.0025	0.00375	0.00125	0.00375	0.0025	0	0.00125	-1.3125E-4
98.72	-0.00375	0.0075	0.005	0.005	0.00375	0	-0.00125	-6.5625E-5
98.73	0	0.00625	0.00375	0.00375	0.00375	0.0025	0.00375	-2.625E-4
98.74	0.00125	0.01	0.0075	0.00875	0.00625	0.00625	0.00375	-6.5625E-5
98.75	0.00125	0.0075	0.0025	0.005	0.00375	0	0.0025	-4.59375E-4
98.76	-0.0025	0.00875	0.00375	0.0075	0.0025	0.00125	0.00625	-4.59375E-4
98.77	0	0.0125	0.005	0.00625	0.00625	0.0075	0.00375	1.3125E-4
98.78	0	0.00375	0.0025	0.00625	0.005	0.00125	0.00125	6.5625E-5
98.79	0.00375	0.01125	0.00625	0.005	0.00625	0.00625	0.0075	6.5625E-5
98.8	-0.0025	0.00875	0.005	0.005	0.00375	0.00375	0.0025	-3.9375E-4
98.81	-0.0025	0.00125	0.0025	0.0025	0.00125	0.00125	0.00375	6.5625E-5
98.82	-0.00375	0.005	-0.00125	0	0.0025	-0.0025	0	1.96875E-4
98.83	-0.005	0.0025	-0.00125	0.0025	0	0	0	-6.5625E-5
98.84	0.00125	0	-0.0025	0.0025	0.0025	0.00125	0.00125	1.084202E-19
98.85	-0.00375	0.00375	-0.00125	-0.00125	0.00125	-0.00125	-0.00125	-3.9375E-4
98.86	-0.005	0.0025	0.0025	0.005	0.0075	-0.00125	0.0025	6.5625E-5
98.87	-0.005	-0.00125	0.00125	0.0025	0.00125	-0.00125	0.0025	-6.5625E-5
98.88	-0.00125	0.0025	0.005	0.00125	0.0025	0	0.0025	-1.96875E-4
98.89	0.00125	0.0075	0.00375	0.00625	0.00625	0.0025	0.00125	-1.3125E-4
98.9	0	0.01	0.0075	0.00375	0.00375	0.0025	0.005	-4.59375E-4
98.91	0	0.00875	0.005	0.00375	0.0075	0.00375	0.00375	-2.625E-4
98.92	-0.00625	0.00125	0	0.0025	0.00375	-0.00125	0.00125	1.084202E-19
98.93	-0.005	0	-0.0025	0.0025	-0.00125	0.00125	0	-5.25E-4
98.94	-0.0025	0.0025	0.0025	0.00375	0.0025	0.00125	-0.00125	6.5625E-5
98.95	-0.0025	0.005	0.005	0.00125	0.00375	0.0025	-0.00125	1.96875E-4
98.96	0.00125	0.00625	0.0075	0.005	0.00375	-0.00125	0.005	-3.9375E-4
98.97	0.0025	0.00625	0.0075	0.00875	0.00375	0.00625	0.0025	-1.3125E-4
98.98	-0.005	0.005	0	0.0025	0.00375	0.00125	0.00375	6.5625E-5
98.99	0	0.00875	0.005	0.0075	0.00625	0.00625	0.005	-1.3125E-4
99	-0.005	0.00375	0	0.00125	0.00375	-0.00125	0.0025	-1.96875E-4
99.01	-0.00125	0.005	0.00125	0.00375	0.0025	0	0.00375	-1.3125E-4
99.02	0.0025	0.01125	0.00875	0.00875	0.00875	0.00875	0.00875	3.9375E-4
99.03	0.00625	0.01	0.00375	0.0075	0.00625	0.00125	0.005	1.3125E-4
99.04	-0.0025	0.005	0.0025	0.00375	0.00375	0.00625	0	-7.875E-4
99.05	0.00125	0.00625	0.005	0.00375	0.0025	0.0025	0.00125	-1.3125E-4
99.06	-0.00125	0.00625	0.0025	-0.00125	0.00375	0.005	0.00375	-2.625E-4
99.07	-0.005	0.00375	0.00125	0.00125	0.00375	-0.0025	-0.00375	-1.96875E-4
99.08	-0.00375	0.00375	0.00375	0.00375	0.00875	0.00375	0.00375	-2.625E-4
99.09	0.00125	0.00375	0.00125	0.00375	0.0025	0.00375	0.005	-1.96875E-4
99.1	-0.00125	0.01	0.00375	0.005	0.0075	0.00375	0.0075	1.96875E-4
99.11	0	0.01125	0.00375	0.01	0.00375	0.005	0.005	1.96875E-4
99.12	0.0025	0.00625	0.00625	0.00625	0.00375	0.005	0.00375	-6.5625E-5
99.13	-0.005	0.005	0.0025	0.0025	0.0025	0.005	0.00125	5.90625E-4
99.14	0.0025	0.00625	0.00375	0.00625	0.005	0.0025	0.00125	9.84375E-4
99.15	-0.00375	0.00625	-0.00125	0.00375	0.005	0.0025	0.00125	-2.625E-4
99.16	0.00125	0.0075	0.00125	0.005	0.00875	0.0025	-0.0025	2.625E-4
99.17	0.00375	0.00875	0.00625	0.0075	0.0075	0.00375	0.00125	6.5625E-5
99.18	0	0.01	0.005	0.0025	0.00375	0.0025	0.0025	1.96875E-4
99.19	-0.00125	0.00375	0.0025	0.00625	0.0025	0	-0.00125	1.084202E-19
99.2	-0.00125	0	0.00125	0.00125	-0.00125	-0.0025	0.00125	-1.3125E-4
99.21	0	0.0025	0.0025	0.00125	0.00375	0.00125	0	-1.3125E-4
