Time	Dis1	Dis2	Dis3	Dis4	Dis5	Dis6	Dis7	Acc7
19.34	0.025	0.0125	2.5E-4	-0.00125	-0.00375	-0.01125	-0.02	-5.25005E-4
19.35	0.01625	0.00625	-0.0035	-0.0025	-0.00750000000000003	-0.0125	-0.0225	-3.93755E-4
19.36	0.02	0.01125	2.5E-4	-0.00375	0	-0.00875	-0.0175	-3.2813E-4
19.37	0.02375	0.0125	0.00525	0.005	0.0025	-0.00375	-0.0125	-3.2813E-4
19.38	0.02	0.01125	0.0015	0.00375	0.00125	-0.00875	-0.0175	-2.62505E-4
19.39	0.02375	0.0125	0.00275	0.00125	0.0025	-0.00625	-0.01875	-4.5938E-4
19.4	0.0175	0.005	-0.001	-0.0025	-0.00750000000000003	-0.0075	-0.02125	-3.93755E-4
19.41	0.01875	0.0125	0.00525	0.0025	0.0025	-0.0075	-0.01875	-3.93755E-4
19.42	0.015	0.005	-0.00475	-0.00625	-0.005	-0.01375	-0.02375	-1.31255E-4
19.43	0.02	0.0125	-0.001	0.00125	-0.0025	-0.01	-0.01875	-5.9063E-4
19.44	0.0175	0.01	-0.00725	-0.0025	-0.005	-0.0075	-0.0225	-3.2813E-4
19.45	0.0225	0.00875	0.00275	0	-0.0025	-0.00875	-0.01875	-5E-9
19.46	0.0175	0.0075	-0.001	-0.00125	0.00125	-0.00875	-0.0175	-2.62505E-4
19.47	0.02	0.0125	0.0015	0.00375	0	-0.00375	-0.02	-6.563E-5
19.48	0.01875	0.0075	0.0015	0.00125	-0.0025	-0.01	-0.02125	-2.62505E-4
19.49	0.01875	0.0125	0.0015	0.00375	0	-0.00625	-0.01875	-1.9688E-4
19.5	0.0225	0.01125	2.5E-4	0.00625	0.0025	-0.0075	-0.01375	-3.2813E-4
19.51	0.02	0.00625	2.5E-4	-0.0025	-0.00125	-0.00875	-0.015	6.562E-5
19.52	0.01875	0.01375	2.5E-4	0.005	0.0025	-0.005	-0.01375	2.62495E-4
19.53	0.015	0.00625	-0.00475	-0.0025	-0.00125	-0.00625	-0.0175	-5E-9
19.54	0.01875	0.0075	-0.00225	0.0025	-0.00375	-0.0075	-0.0175	6.562E-5
19.55	0.015	0.00625	-0.00725	0	0.00125	-0.00875	-0.0175	-6.563E-5
19.56	0.0175	0.00625	-0.00600000000000001	0	-0.0025	-0.00875	-0.015	-1.31255E-4
19.57	0.02125	0.01	-0.00225	0.005	-0.00125	-0.005	-0.0125	-5E-9
19.58	0.01875	0.00875	-0.0035	0.00125	-0.00375	-0.00625	-0.015	-1.31255E-4
19.59	0.01625	0.0075	-0.00475	-0.00125	-0.0025	-0.00875	-0.0175	-3.93755E-4
19.6	0.0175	0.01	-0.00225	0.0025	-0.00125	-0.00875	-0.015	-1.9688E-4
19.61	0.015	0.005	-0.0035	-0.005	-0.00375	-0.00875	-0.0175	-3.93755E-4
19.62	0.01875	0.01125	0.0015	0	0	-0.0075	-0.015	-5.25005E-4
19.63	0.02	0.00875	-0.00225	0	-0.00125	-0.00125	-0.01375	-5E-9
19.64	0.025	0.01	0.004	0.00375	0.00125	-0.00125	-0.015	-5.9063E-4
19.65	0.02125	0.00625	-0.00225	0	0	-0.00875	-0.01375	-6.56255E-4
19.66	0.01375	0.00625	-0.00600000000000001	-0.00375	-0.005	-0.01	-0.02	-7.87505E-4
19.67	0.01875	0.0125	-0.001	0.00375	0	-0.00375	-0.01375	-2.62505E-4
19.68	0.01875	0.01	-0.00225	-0.00125	0.00125	-0.005	-0.02	-3.93755E-4
19.69	0.0175	0.00875	-0.00225	-0.00375	0	-0.01	-0.0125	-3.2813E-4
19.7	0.01875	0.01375	2.5E-4	0.00625	0	-0.0075	-0.015	1.9687E-4
19.71	0.01875	0.00875	-0.001	0	0.00375	-0.0075	-0.015	-5.25005E-4
19.72	0.01875	0.01375	0.0015	0.00125	0	-0.0075	-0.0175	-6.563E-5
19.73	0.0175	0.01	-0.00225	-0.00125	-0.00125	-0.00625	-0.015	-2.62505E-4
19.74	0.015	0.01	2.5E-4	0	-0.0025	-0.0075	-0.0175	-6.56255E-4
19.75	0.02	0.00625	-0.001	0	0.00375	-0.0025	-0.0175	-2.62505E-4
19.76	0.01625	0.01	0.0015	-0.00125	0.00375	-0.0025	-0.01625	-1.31255E-4
19.77	0.02	0.0125	0.0015	0.00375	0	-0.0075	-0.01125	-4.5938E-4
19.78	0.0175	0.0075	-0.00475	-0.0025	-0.005	-0.01	-0.01875	-4.5938E-4
19.79	0.02	0.01125	0.0065	0	0.00375	-0.00375	-0.01375	-3.93755E-4
19.8	0.0175	0.01375	0.0015	0.00125	0	-0.00625	-0.01375	-5.9063E-4
19.81	0.01875	0.01125	-0.001	0.00125	0.00125	-0.00875	-0.01375	-5.25005E-4
19.82	0.01875	0.0075	-0.001	0.00375	0	-0.00375	-0.0175	-3.93755E-4
19.83	0.01625	0.00875	-0.001	-0.0025	0	-0.0075	-0.02125	-4.5938E-4
19.84	0.01875	0.0125	0.004	0.0025	0.00125	-0.0025	-0.01875	-1.31255E-4
19.85	0.02125	0.0075	-0.00225	-0.00125	-0.00125	-0.00875	-0.0225	-5.9063E-4
19.86	0.02	0.00875	-0.00225	-0.00125	0.00125	-0.01	-0.02125	2.62495E-4
19.87	0.02125	0.0125	0.00525	0.0025	0.00625	-0.00625	-0.01375	6.562E-5
19.88	0.01875	0.00125	-0.00475	-0.005	-0.00875	-0.01375	-0.025	2.62495E-4
19.89	0.015	0	-0.00475	-0.00625	-0.00375	-0.01625	-0.0225	-3.93755E-4
19.9	0.015	0.00125	-0.00475	-0.00375	-0.0025	-0.01125	-0.025	1.9687E-4
19.91	0.0175	0.0075	-0.00225	0.00125	-0.00125	-0.00875	-0.025	-3.2813E-4
19.92	0.0225	0.0075	-0.001	0	-0.00375	-0.01	-0.02375	-3.2813E-4
19.93	0.01625	0.00375	2.5E-4	-0.00625	-0.0025	-0.00875	-0.02375	-1.31255E-4
19.94	0.02	0.005	-0.0035	-0.0025	-0.00125	-0.01	-0.02125	-2.62505E-4
19.95	0.01875	0.00875	0.0015	0.0025	0.0025	-0.00625	-0.01875	3.2812E-4
19.96	0.01625	0.0075	-0.00475	-0.0025	-0.00125	-0.00875	-0.0225	-7.87505E-4
19.97	0.02	0.00625	-0.001	0.0025	0.0025	-0.00375	-0.02	-5E-9
19.98	0.0175	0.0075	2.5E-4	0.00125	0	-0.00875	-0.0175	1.9687E-4
19.99	0.0175	0.015	0.00275	0.005	0.00125	-0.0075	-0.01875	5.24995E-4
20	0.0225	0.005	-0.0035	-0.00125	-0.00375	-0.01125	-0.02	-3.93755E-4
20.01	0.0175	0.005	-0.00225	-0.0025	-0.0025	-0.0125	-0.02125	-1.9688E-4
20.02	0.01625	0.0075	-0.00225	-0.00125	-0.0025	-0.0125	-0.02125	-0.001050005
20.03	0.02	0.01	0.0015	0	0.005	-0.005	-0.01625	2.62495E-4
20.04	0.01875	0.005	-0.00225	-0.0025	0	-0.0075	-0.0175	-4.5938E-4
20.05	0.02	0.01125	2.5E-4	0.00125	0.0025	-0.005	-0.01625	3.2812E-4
20.06	0.0225	0.00875	-0.001	0.00125	-0.00125	-0.005	-0.0175	-3.2813E-4
20.07	0.02125	0.00875	2.5E-4	0	0.00125	-0.01	-0.0175	1.31245E-4
20.08	0.0225	0.0075	0.0015	-0.00125	0.00125	-0.00625	-0.0175	3.2812E-4
20.09	0.02	0.0075	-0.00225	-0.0075	0	-0.00875	-0.02	-5E-9
20.1	0.02	0.0075	2.5E-4	-0.00375	-0.00125	-0.01	-0.02125	-5E-9
20.11	0.02	0.005	-0.00225	-0.00125	-0.00125	-0.0075	-0.0225	1.9687E-4
20.12	0.0225	0.0075	-0.00225	0	0.0025	-0.01	-0.02125	-6.563E-5
20.13	0.0175	0.00625	-0.00475	0	0	-0.01125	-0.0225	-2.62505E-4
20.14	0.01875	0.01	-0.001	-0.00125	0	-0.00875	-0.02125	6.562E-5
20.15	0.01875	0.01	-0.001	-0.00125	0.00125	-0.00625	-0.01875	4.5937E-4
20.16	0.01875	0.00625	0.0015	-0.0025	-0.0025	-0.0075	-0.02125	-2.62505E-4
20.17	0.02	0.01	0.0015	0.0025	0.00125	-0.0075	-0.01625	2.62495E-4
20.18	0.015	0.005	-0.0035	-0.00125	-0.00125	-0.01	-0.02	2.62495E-4
20.19	0.01875	0.01375	0.00275	0.005	0.00125	-0.00625	-0.015	1.9687E-4
20.2	0.01625	0.005	-0.00225	-0.0025	-0.0025	-0.00875	-0.01875	1.31245E-4
20.21	0.015	0.00625	-0.00225	-0.005	0	-0.00875	-0.01875	2.62495E-4
20.22	0.01875	0.01	-0.001	0.0025	0	-0.0075	-0.015	-1.31255E-4
20.23	0.015	0.00875	-0.001	0.00125	0	-0.0075	-0.0125	-6.563E-5
20.24	0.01625	0.00375	-0.00475	-0.0025	-0.00375	-0.0075	-0.01625	-6.563E-5
20.25	0.01625	0.005	-0.00225	0.0025	-0.00125	-0.0075	-0.0175	-5E-9
20.26	0.01625	0	-0.0035	-0.00625	-0.00125	-0.0125	-0.0175	-3.2813E-4
20.27	0.0175	0.00875	2.5E-4	0.00375	0.00125	-0.0075	-0.015	-4.5938E-4
20.28	0.0175	0.0025	-0.00225	-0.0025	-0.00375	-0.00625	-0.015	-2.62505E-4
20.29	0.0125	0.00375	-0.0035	-0.0025	-0.00125	-0.01	-0.02	-2.62505E-4
20.3	0.015	0.005	-0.001	-0.00375	-0.0025	-0.00875	-0.02125	1.9687E-4
20.31	0.02	0.01	0.0015	0	0	-0.00875	-0.02	-3.93755E-4
20.32	0.01625	0.0025	-0.001	-0.0025	-0.005	-0.01	-0.02	-6.56255E-4
20.33	0.0175	0.005	-0.00475	-0.0025	0	-0.01	-0.01875	-5.9063E-4
20.34	0.01875	0.00875	-0.001	0.00125	-0.00125	-0.01125	-0.0225	-5.25005E-4
20.35	0.02	0.005	-0.001	0.00125	0	-0.01	-0.0225	-1.31255E-4
20.36	0.02	0.01	-0.001	0.00125	0	-0.00375	-0.01875	3.93745E-4
20.37	0.02	0.0125	0.00275	0.0025	0	-0.005	-0.01875	-1.31255E-4
20.38	0.01375	0.005	-0.00225	-0.00375	-0.0025	-0.01125	-0.02125	-1.9688E-4
20.39	0.02375	0.0125	2.5E-4	0.00375	0	-0.00375	-0.0125	6.562E-5
20.4	0.02125	0.00875	2.5E-4	0.00375	0.0025	-0.0075	-0.01875	6.562E-5
20.41	0.01375	0.00125	-0.00600000000000001	-0.0025	-0.005	-0.01125	-0.02125	-1.31255E-4
20.42	0.02	0.01	0.00275	0.0025	0	-0.01	-0.0175	3.93745E-4
20.43	0.015	0.00625	-0.001	0	0	-0.00625	-0.02	-3.2813E-4
20.44	0.0175	0.00375	-0.0035	-0.0025	-0.0025	-0.01	-0.02	6.562E-5
20.45	0.02	0.00875	2.5E-4	0.0025	-0.00125	-0.0075	-0.01875	1.9687E-4
20.46	0.01625	0.00875	0.0015	0	0.0025	-0.005	-0.01625	-5E-9
20.47	0.015	0.0025	-0.00725	-0.0075	-0.00625	-0.0125	-0.02125	-1.9688E-4
20.48	0.01875	0.00625	2.5E-4	-0.0025	0	-0.0075	-0.01875	-5.9063E-4
20.49	0.02	0.0075	2.5E-4	0.0025	0.0025	-0.00875	-0.0125	-2.62505E-4
20.5	0.02125	0.0075	-0.00225	0.00125	0	-0.0075	-0.02	1.9687E-4
20.51	0.0175	0.00875	2.5E-4	0.00125	0	-0.01	-0.02125	-2.62505E-4
20.52	0.02125	0.01	-0.001	-0.00125	0.0025	-0.00875	-0.02125	-5E-9
20.53	0.0225	0.01	-0.00225	0	-0.0025	-0.00875	-0.02125	-1.9688E-4
20.54	0.02375	0.01125	2.5E-4	0	0.0025	-0.01	-0.01875	-1.9688E-4
20.55	0.02	0.01	-0.00225	0	0.005	-0.01125	-0.01875	-2.62505E-4
20.56	0.02375	0.00875	-0.001	-0.00125	0	-0.01	-0.0225	-3.2813E-4
20.57	0.025	0.0125	0.0015	0	0.0025	-0.00875	-0.02	1.9687E-4
20.58	0.0225	0.005	-0.00475	-0.00125	-0.0025	-0.0125	-0.02375	-2.62505E-4
20.59	0.02375	0.01125	0.0015	0.00375	0.0025	-0.0075	-0.02125	-4.5938E-4
20.6	0.01875	0.0075	-0.00225	-0.0025	-0.00125	-0.01125	-0.0225	-6.563E-5
20.61	0.02125	0.01	-0.00225	-0.005	0	-0.01	-0.01875	-2.62505E-4
20.62	0.02	0.0075	-0.00225	0	-0.00375	-0.01	-0.02125	-5.9063E-4
20.63	0.015	0.00625	-0.00600000000000001	-0.00375	-0.0025	-0.01125	-0.025	-1.9688E-4
20.64	0.02125	0.0125	-0.001	0.005	0.005	-0.00375	-0.01375	-3.2813E-4
20.65	0.0175	0.005	-0.001	-0.00125	-0.00125	-0.00625	-0.01875	1.31245E-4
20.66	0.01875	0.005	-0.00225	0.0025	0.0025	-0.00625	-0.015	3.2812E-4
20.67	0.01375	0.00125	-0.00475	-0.005	-0.005	-0.0125	-0.01875	-4.5938E-4
20.68	0.01625	0.00375	-0.00475	-0.00375	-0.00125	-0.00875	-0.015	3.2812E-4
20.69	0.01875	0.01125	0.00525	0.00375	0.0025	-0.0075	-0.015	-1.9688E-4
20.7	0.015	0.005	-0.001	-0.00125	0	-0.01125	-0.01875	6.562E-5
20.71	0.015	0.005	-0.00475	0	0	-0.0075	-0.0175	3.2812E-4
20.72	0.0125	0.00125	-0.00475	-0.005	-0.005	-0.01	-0.0175	-4.5938E-4
20.73	0.01875	0.00125	-0.001	-0.0025	-0.00375	-0.00625	-0.015	-5.25005E-4
20.74	0.02125	0.01	-0.00225	0.0025	-0.00375	-0.00625	-0.01625	-5.25005E-4
20.75	0.01875	0.01	-0.0035	0	-0.0025	-0.00625	-0.0175	-5.25005E-4
20.76	0.0225	0.01	0.00275	0.0025	0.00375	-0.00625	-0.01375	1.31245E-4
20.77	0.01875	0.0075	2.5E-4	0.0025	-0.00375	-0.01125	-0.02	-5E-9
20.78	0.02	0.0075	-0.00225	0.0025	-0.00125	-0.0075	-0.0175	-4.5938E-4
20.79	0.02125	0.01	0.0015	0	0	-0.005	-0.0175	-3.2813E-4
20.8	0.02375	0.015	0.0015	0.005	0.00125	-0.0025	-0.015	1.9687E-4
20.81	0.0225	0.01	-0.001	0.0025	0	-0.0075	-0.0175	6.562E-5
20.82	0.02125	0.00875	2.5E-4	-0.00125	0.00125	-0.0075	-0.01375	6.562E-5
20.83	0.02375	0.01	0.0015	0.005	0.00125	-0.0025	-0.01125	-1.9688E-4
20.84	0.015	0.0075	-0.001	-0.00125	-0.00125	-0.0075	-0.0175	4.5937E-4
20.85	0.01625	0.0075	-0.001	0	0.00125	-0.005	-0.0125	-7.2188E-4
20.86	0.0225	0.01	0.0015	0.00125	0	-0.00375	-0.0125	-6.56255E-4
20.87	0.015	0.00875	-0.00225	-0.00125	0.0025	-0.0075	-0.01625	-1.9688E-4
20.88	0.01375	0.005	-0.00225	0.00125	-0.00375	-0.00625	-0.0125	6.562E-5
20.89	0.0175	0.0125	0.0015	0.0025	0.00125	0	-0.01125	1.9687E-4
20.9	0.0175	0.01	0.004	0.0025	0.005	-0.00125	-0.0125	3.2812E-4
20.91	0.015	0.00875	-0.00225	-0.005	-0.0025	-0.00375	-0.01625	1.31245E-4
20.92	0.02	0.015	0.00525	0.00375	0.00125	0.0025	-0.01	5.24995E-4
20.93	0.015	0.01	-0.001	0.0025	0	-0.0075	-0.015	-2.62505E-4
20.94	0.0175	0.01125	-0.00225	0	0.00125	-0.005	-0.0125	-3.2813E-4
20.95	0.02	0.0125	0.00275	0.00625	0.00625	-0.00125	-0.0125	-6.563E-5
20.96	0.0175	0.00625	-0.00600000000000001	-0.00375	0	-0.0075	-0.02	-7.87505E-4
20.97	0.02	0.01	-0.001	0.00125	0	-0.0075	-0.01875	1.31245E-4
20.98	0.02	0.0075	-0.00225	0.00125	0	-0.00875	-0.02125	4.5937E-4
20.99	0.025	0.01	-0.00225	0.0025	0	-0.00625	-0.015	-1.9688E-4
21	0.025	0.01625	-0.00225	0.00125	0.00375	-0.00625	-0.0175	-2.62505E-4
21.01	0.02125	0.0125	-0.00225	0.0025	0.00125	-0.0075	-0.0225	-3.2813E-4
21.02	0.0225	0.01125	-0.001	-0.00125	0.00125	-0.00875	-0.02	-6.563E-5
21.03	0.025	0.01	2.5E-4	-0.00125	0	-0.0125	-0.02125	-3.2813E-4
21.04	0.01875	0.015	-0.00475	-0.0025	0	-0.01	-0.0175	2.62495E-4
21.05	0.02125	0.01	-0.00225	-0.00125	-0.00125	-0.0125	-0.02	-6.563E-5
21.06	0.01875	0.0125	-0.00225	0	0.00125	-0.01375	-0.01875	-1.9688E-4
21.07	0.0175	0.00875	-0.00225	-0.00625	-0.00625	-0.01125	-0.02	-4.5938E-4
21.08	0.0225	0.01	-0.00600000000000001	0	0.00125	-0.00625	-0.01875	3.93745E-4
21.09	0.02375	0.01	0.0015	0.00125	-0.00125	-0.01	-0.01875	-5E-9
21.1	0.01625	0.00875	-0.00225	-0.0025	-0.00375	-0.00875	-0.02	1.9687E-4
21.11	0.01875	0.0125	-0.001	0.00375	-0.00125	-0.0075	-0.01875	2.62495E-4
21.12	0.0175	0.01	2.5E-4	0	-0.00125	-0.00625	-0.01875	-1.31255E-4
21.13	0.0225	0.0125	0.0015	0.005	-0.00125	-0.00375	-0.0175	3.2812E-4
21.14	0.01625	0.005	2.5E-4	0.0025	-0.00125	-0.0075	-0.01875	-1.9688E-4
21.15	0.01625	0.005	-0.0035	-0.0025	0	-0.01125	-0.02	-5E-9
21.16	0.015	0.005	-0.00225	-0.00375	-0.00375	-0.01	-0.0225	1.31245E-4
21.17	0.0175	0.01125	-0.001	0.00125	0	-0.0075	-0.01875	-6.563E-5
21.18	0.01875	0.00875	-0.001	-0.0025	-0.00125	-0.01125	-0.0175	1.9687E-4
21.19	0.01875	0.01	0.0015	0.0025	0	-0.0075	-0.0175	-1.31255E-4
21.2	0.02125	0.0125	-0.001	0	0.00125	-0.0075	-0.0175	-6.563E-5
21.21	0.0225	0.01	-0.001	-0.00125	0	-0.00875	-0.0175	7.87495E-4
21.22	0.02	0.01125	2.5E-4	0.00125	-0.00125	-0.01	-0.01875	-5E-9
21.23	0.02	0.01	-0.001	0	-0.00375	-0.01125	-0.0225	4.5937E-4
21.24	0.01625	0.0025	-0.00225	0	-0.0025	-0.0125	-0.02375	-7.2188E-4
21.25	0.01875	0.01125	0.004	0.00125	0.0025	-0.005	-0.0175	1.31245E-4
21.26	0.02	0.01125	-0.00225	0	0	-0.0075	-0.01875	1.9687E-4
21.27	0.0225	0.0125	-0.001	0.0025	0	-0.005	-0.0175	-2.62505E-4
21.28	0.01625	0.005	-0.0035	-0.005	-0.0025	-0.0125	-0.025	-5E-9
21.29	0.015	0.01	-0.001	0	-0.0025	-0.0075	-0.02125	-2.62505E-4
21.3	0.01375	0.00625	-0.00225	0.0025	-0.0025	-0.00875	-0.0175	-3.2813E-4
21.31	0.01875	0.00875	-0.001	0.00125	0.0025	-0.00625	-0.01375	1.9687E-4
21.32	0.015	0.00625	0.00275	0	-0.00375	-0.00625	-0.01375	-1.31255E-4
21.33	0.01375	0.01	2.5E-4	0.00125	-0.00125	-0.0075	-0.01625	-1.31255E-4
21.34	0.015	0.0025	-0.00225	-0.00125	-0.00125	-0.00875	-0.0175	-1.31255E-4
21.35	0.01875	0.00625	2.5E-4	0.00125	-0.00125	-0.005	-0.0125	-3.2813E-4
21.36	0.015	0.00625	2.5E-4	0.00375	-0.0025	-0.005	-0.01625	6.562E-5
21.37	0.01625	0.005	-0.00225	-0.00375	-0.00375	-0.005	-0.015	-3.2813E-4
21.38	0.015	0.00625	2.5E-4	0.0025	0.0025	-0.005	-0.0125	-5E-9
21.39	0.01875	0.01125	2.5E-4	0.0025	0.005	-0.005	-0.0075	-3.2813E-4
21.4	0.015	0.01	2.5E-4	0.0025	0	-0.0075	-0.015	-1.9688E-4
21.41	0.015	0.00625	-0.00225	-0.00125	0	-0.00875	-0.0175	-5E-9
21.42	0.0225	0.01	0.0015	0.00375	0	-0.005	-0.0125	3.2812E-4
21.43	0.01875	0.01	2.5E-4	0.00375	0.00125	-0.00625	-0.0175	-3.2813E-4
21.44	0.02	0.0075	-0.00475	0.00125	0.00125	-0.0075	-0.02	-1.31255E-4
21.45	0.02	0.0125	-0.0035	0	-0.00375	-0.01	-0.015	-3.93755E-4
21.46	0.02	0.0125	2.5E-4	0.00125	-0.00125	-0.00875	-0.01875	1.31245E-4
21.47	0.02	0.0075	-0.00225	0	0	-0.0125	-0.0175	-2.62505E-4
21.48	0.02125	0.01375	0.0015	0.005	0.00375	-0.00875	-0.015	-6.563E-5
21.49	0.02375	0.0125	2.5E-4	0.005	0	-0.0075	-0.0175	-1.31255E-4
21.5	0.01875	0.00625	-0.0035	-0.0025	-0.00375	-0.01	-0.01875	2.62495E-4
21.51	0.01875	0.01	-0.0035	-0.0025	0	-0.00625	-0.015	1.31245E-4
21.52	0.02	0.01	-0.001	0.0025	-0.00375	-0.01125	-0.01875	4.5937E-4
21.53	0.015	0.0025	2.5E-4	-0.00375	-0.00375	-0.0125	-0.02125	-5.25005E-4
21.54	0.02625	0.01125	0.0015	0.00125	0.005	-0.0075	-0.01375	3.2812E-4
21.55	0.0225	0.00875	0.004	0.0025	0.00375	-0.005	-0.01625	-1.31255E-4
21.56	0.01625	0.00625	-0.00475	-0.00375	-0.00125	-0.01	-0.01875	2.62495E-4
21.57	0.01875	0.01125	0.0015	0	-0.00125	-0.00625	-0.0175	-5E-9
21.58	0.01875	0.01	-0.0035	0.00375	-0.00125	-0.01	-0.01875	5.24995E-4
21.59	0.0175	0.0025	-0.0035	-0.0025	-0.00125	-0.00875	-0.02125	-6.563E-5
21.6	0.0175	0.005	-0.0035	-0.00375	0.00125	-0.00875	-0.0175	-6.563E-5
21.61	0.0175	0.00875	-0.001	0.00125	0	-0.0075	-0.01875	6.562E-5
21.62	0.0175	0.00625	-0.001	-0.0025	-0.00125	-0.01375	-0.0225	2.62495E-4
21.63	0.02	0.01	-0.001	-0.00125	-0.00375	-0.00875	-0.0225	4.5937E-4
21.64	0.025	0.015	0.00525	0.00625	0.0025	-0.005	-0.01375	-2.62505E-4
21.65	0.02	0.01125	-0.0035	0	-0.00375	-0.01125	-0.0225	-2.62505E-4
21.66	0.02375	0.01125	-0.001	0	0	-0.005	-0.02125	-2.62505E-4
21.67	0.02125	0.01	-0.00225	0	-0.00375	-0.01375	-0.02375	1.9687E-4
21.68	0.02125	0.01	-0.00475	-0.0025	-0.00375	-0.01125	-0.02375	-6.563E-5
21.69	0.02375	0.015	0.0015	0	-0.00375	-0.0125	-0.025	6.562E-5
21.7	0.01875	0.01	-0.0035	-0.00125	-0.0025	-0.01625	-0.02375	-3.93755E-4
21.71	0.01875	0.01	-0.00225	-0.0025	-0.00625	-0.0125	-0.02375	1.31245E-4
21.72	0.0175	0.00875	-0.00600000000000001	-0.00125	-0.00125	-0.01	-0.0225	-4.5938E-4
21.73	0.02125	0.00875	2.5E-4	0.0025	-0.00375	-0.01	-0.02125	6.562E-5
21.74	0.02	0.01	-0.001	0.0025	0	-0.01	-0.01875	6.562E-5
21.75	0.0225	0.01	0.0015	0	0.00125	-0.00875	-0.01625	-5E-9
21.76	0.02	0.0075	-0.00475	-0.0025	-0.00375	-0.01125	-0.02	6.562E-5
21.77	0.0175	0.005	-0.00475	0.00125	-0.0025	-0.00875	-0.01625	1.9687E-4
21.78	0.02	0.01125	0.00275	0.00375	-0.00125	-0.0075	-0.0175	4.5937E-4
21.79	0.015	0.0075	-0.00600000000000001	-0.00125	-0.0025	-0.00875	-0.02	3.2812E-4
21.8	0.015	0.005	-0.00225	-0.00125	-0.0025	-0.01375	-0.0175	1.9687E-4
21.81	0.015	0.005	-0.00600000000000001	0.0025	-0.0025	-0.0075	-0.0225	-5E-9
21.82	0.02375	0.01375	0.00525	0.00125	0.0025	-0.00625	-0.0125	8.5312E-4
21.83	0.02	0.01125	0.00275	0.00125	-0.00125	-0.0075	-0.0175	6.562E-5
21.84	0.02	0.0075	-0.001	0	0	-0.01	-0.0175	-1.31255E-4
21.85	0.0275	0.015	0.00525	0.00875	0.005	-0.00375	-0.0125	4.5937E-4
21.86	0.02	0.0125	2.5E-4	0	0	-0.00375	-0.0175	-2.62505E-4
21.87	0.02	0.01125	-0.00225	0	-0.0025	-0.00875	-0.01625	-2.62505E-4
21.88	0.0225	0.0125	0.004	0.00125	0.0025	-0.00875	-0.0175	3.2812E-4
21.89	0.02	0.00875	0.00275	0.0025	0	-0.0075	-0.0125	-6.563E-5
21.9	0.02375	0.01125	0.004	0.00375	0	-0.0075	-0.015	-7.2188E-4
21.91	0.0175	0.01	0.00275	0	0.00125	-0.0125	-0.0175	1.9687E-4
21.92	0.0175	0.0075	-0.001	-0.00125	-0.00125	-0.0075	-0.0175	-1.9688E-4
21.93	0.01875	0.0025	-0.0035	-0.00625	-0.00375	-0.0125	-0.0225	-5.25005E-4
21.94	0.015	0.01	0.0015	-0.00125	0.00125	-0.005	-0.0175	-1.31255E-4
21.95	0.01625	0.00625	-0.00225	-0.00125	0	-0.0075	-0.015	-5E-9
21.96	0.015	0.0075	-0.001	-0.00125	-0.00125	-0.0075	-0.0125	-6.563E-5
21.97	0.0175	0.01	-0.001	0.00125	0	-0.005	-0.0125	-5.25005E-4
21.98	0.01875	0.01375	2.5E-4	0.00125	0.0025	0.00375	-0.01125	1.31245E-4
21.99	0.01625	0.005	-0.0035	-0.00125	-0.00125	-0.00625	-0.01625	-1.9688E-4
22	0.01125	0.0075	-0.00225	-0.00375	0.00125	-0.00625	-0.01625	2.62495E-4
22.01	0.0175	0.0075	0.0015	-0.0025	0	-0.00375	-0.01125	-6.563E-5
22.02	0.01625	0.00875	-0.0035	0.00125	0.0025	-0.0075	-0.015	-1.31255E-4
22.03	0.0125	0.00625	-0.0035	-0.0025	-0.005	-0.01	-0.01875	3.93745E-4
22.04	0.0175	0.005	-0.00225	0	-0.0025	-0.0075	-0.015	-4.5938E-4
22.05	0.015	0.01	-0.001	0	0	-0.00375	-0.0125	-1.9688E-4
22.06	0.02	0.0125	-0.00225	0.00125	0.00125	-0.00875	-0.01625	-3.93755E-4
22.07	0.02125	0.01125	2.5E-4	-0.00125	0.00125	-0.00625	-0.01875	-1.31255E-4
22.08	0.01875	0.0125	-0.001	-0.00125	-0.00125	-0.0075	-0.02125	6.562E-5
22.09	0.02	0.0075	0.0015	0.0025	0.00125	-0.0075	-0.0175	-5E-9
22.1	0.01625	0.00625	-0.0035	0	-0.0025	-0.01	-0.01875	-5.25005E-4
22.11	0.02	0.00625	-0.00475	-0.00375	-0.00125	-0.00875	-0.02	-3.93755E-4
22.12	0.02	0.00875	2.5E-4	-0.00375	-0.0025	-0.01	-0.02375	6.562E-5
22.13	0.01625	0.0075	2.5E-4	-0.00125	-0.00125	-0.01	-0.025	1.9687E-4
22.14	0.01625	0.00375	-0.00225	0.00375	-0.00125	-0.01	-0.0225	-1.9688E-4
22.15	0.02	0.01	-0.00225	0	-0.0025	-0.01125	-0.02125	-1.9688E-4
22.16	0.0225	0.01125	-0.0035	-0.00125	0.005	-0.0075	-0.02125	-6.563E-5
22.17	0.02	0.01	-0.00225	0	-0.0025	-0.00875	-0.02	-3.2813E-4
22.18	0.01875	0.00625	2.5E-4	0.0025	-0.00375	-0.00875	-0.0225	-1.9688E-4
22.19	0.02375	0.0075	-0.0035	-0.00125	0.00125	-0.01	-0.02	-3.2813E-4
22.2	0.01875	0.00875	-0.001	0	-0.0025	-0.00625	-0.02	2.62495E-4
22.21	0.02125	0.01	-0.00225	0	-0.005	-0.01125	-0.02125	-1.31255E-4
