0,x,y
86.09999999997342,1950.0,1500.0
103.20000000000107,1900.0,1500.0
86.58000000000499,1850.0,1500.0
107.60999999995136,1800.0,1500.0
174.58000000001306,1750.0,1500.0
85.20000000000749,1700.0,1500.0
71.9999999999743,1650.0,1500.0
75.84000000001367,1600.0,1500.0
85.02999999997485,1550.0,1500.0
85.68000000003906,1500.0,1500.0
78.60999999998342,1450.0,1500.0
92.57999999995548,1400.0,1500.0
128.66999999999962,1350.0,1500.0
76.89999999996644,1300.0,1500.0
69.57000000003433,1250.0,1500.0
45.84000000001254,1200.0,1500.0
47.39000000000715,1150.0,1500.0
40.890000000004534,1100.0,1500.0
34.300000000015984,1050.0,1500.0
31.14000000003614,1000.0,1500.0
24.589999999982126,950.0,1500.0
18.09000000001504,900.0,1500.0
15.830000000001121,850.0,1500.0
14.170000000035543,800.0,1500.0
19.950000000008572,750.0,1500.0
8.66999999999507,700.0,1500.0
9.219999999956485,650.0,1500.0
11.360000000024684,600.0,1500.0
11.450000000010618,550.0,1500.0
4.390000000000782,500.0,1500.0
3.5600000000002296,450.0,1500.0
4.1499999999672355,400.0,1500.0
1.9599999999897477,350.0,1500.0
1.9400000000047157,300.0,1500.0
-1.699999999971169,250.0,1500.0
-5.469999999974107,200.0,1500.0
1.1399999999994748,150.0,1500.0
11.16999999997148,100.0,1500.0
8.219999999994343,50.0,1500.0
-4.5499999999876195,0.0,1500.0
5.9600000000159525,0.0,2100.0
1.3499999999666557,50.0,2100.0
-2.0700000000317686,100.0,2100.0
5.220000000001335,150.0,2100.0
1.0000000000331966,200.0,2100.0
0.07000000003642981,250.0,2100.0
-7.959999999975764,300.0,2100.0
-3.6399999999758847,350.0,2100.0
14.460000000013906,400.0,2100.0
9.14999999999111,450.0,2100.0
9.629999999987149,500.0,2100.0
8.720000000010941,550.0,2100.0
14.80000000000814,600.0,2100.0
24.47000000000088,650.0,2100.0
22.62999999999238,700.0,2100.0
16.700000000007265,750.0,2100.0
18.12000000001035,800.0,2100.0
25.12999999996879,850.0,2100.0
30.38000000003649,900.0,2100.0
45.509999999993056,950.0,2100.0
41.16000000003339,1000.0,2100.0
51.990000000046166,1050.0,2100.0
46.239999999997394,1100.0,2100.0
56.84999999999718,1150.0,2100.0
50.71999999998411,1200.0,2100.0
63.049999999975626,1250.0,2100.0
67.74999999997533,1300.0,2100.0
73.05999999999813,1350.0,2100.0
69.00000000001683,1400.0,2100.0
67.66000000002492,1450.0,2100.0
62.840000000008445,1500.0,2100.0
66.92999999998506,1550.0,2100.0
71.70000000002119,1600.0,2100.0
58.989999999994325,1650.0,2100.0
53.92999999997983,1700.0,2100.0
62.01000000000789,1750.0,2100.0
61.83000000003602,1800.0,2100.0
54.02000000000129,1850.0,2100.0
56.27999999997968,1900.0,2100.0
42.86000000000456,1950.0,2100.0
39.48000000001173,2000.0,2100.0
38.24999999999079,2050.0,2100.0
40.25000000002166,2100.0,2100.0
22.20000000001221,2150.0,2100.0
38.330000000001974,2200.0,2100.0
28.08000000001698,2250.0,2100.0
22.96000000001186,2300.0,2100.0
18.0599999999842,2350.0,2100.0
14.849999999988484,2400.0,2100.0
0.08999999998593466,2450.0,2100.0
12.74999999999693,2500.0,2100.0
1.409999999992806,2550.0,2100.0
7.530000000031123,2600.0,2100.0
2.480000000026905,2650.0,2100.0
-2.170000000027983,2700.0,2100.0
-10.100000000008436,2750.0,2100.0
-6.280000000025154,2800.0,2100.0
-0.7300000000043383,2850.0,2100.0
2.3399999999895726,2900.0,2100.0
9.259999999997603,2950.0,2100.0
-1.3200000000068712,3000.0,2100.0
-3.3299999999769625,3000.0,2700.0
-2.8299999999958914,2950.0,2700.0
-2.7799999999800207,2900.0,2700.0
-6.260000000004595,2850.0,2700.0
-5.680000000012342,2800.0,2700.0
-1.619999999995514,2750.0,2700.0
4.990000000013595,2700.0,2700.0
-2.320000000040068,2650.0,2700.0
6.249999999994316,2600.0,2700.0
6.3200000000307455,2550.0,2700.0
6.489999999956808,2500.0,2700.0
10.869999999982838,2450.0,2700.0
16.619999999996082,2400.0,2700.0
24.599999999992406,2350.0,2700.0
19.449999999991974,2300.0,2700.0
21.40999999998172,2250.0,2700.0
31.12000000001558,2200.0,2700.0
27.07000000000903,2150.0,2700.0
27.699999999981628,2100.0,2700.0
30.7899999999961,2050.0,2700.0
35.15000000000157,2000.0,2700.0
40.24999999998613,1950.0,2700.0
43.72999999997518,1900.0,2700.0
45.35999999998097,1850.0,2700.0
46.76000000003455,1800.0,2700.0
45.54999999996312,1750.0,2700.0
37.16000000000719,1700.0,2700.0
53.389999999993165,1650.0,2700.0
57.89000000000044,1600.0,2700.0
56.409999999971205,1550.0,2700.0
54.89000000000743,1500.0,2700.0
52.589999999987924,1450.0,2700.0
53.619999999980905,1400.0,2700.0
51.18999999996987,1350.0,2700.0
56.9600000000392,1300.0,2700.0
52.99000000000831,1250.0,2700.0
51.48999999999404,1200.0,2700.0
42.49999999998977,1150.0,2700.0
43.949999999988165,1100.0,2700.0
42.720000000002756,1050.0,2700.0
41.8200000000013,1000.0,2700.0
47.54000000001923,950.0,2700.0
42.48999999997949,900.0,2700.0
37.589999999987356,850.0,2700.0
39.88999999997134,800.0,2700.0
25.309999999976185,750.0,2700.0
28.57999999999805,700.0,2700.0
26.05000000002633,650.0,2700.0
16.50999999998959,600.0,2700.0
20.080000000000098,550.0,2700.0
16.35000000000275,500.0,2700.0
12.589999999974566,450.0,2700.0
3.2099999999957163,400.0,2700.0
-5.060000000014497,350.0,2700.0
-1.7899999999926308,300.0,2700.0
-13.429999999985398,250.0,2700.0
-13.24000000000325,200.0,2700.0
-3.7500000000179057,150.0,2700.0
1.7700000000075988,100.0,2700.0
1.1700000000303135,50.0,2700.0
-5.220000000001335,0.0,2700.0
